event_id,ticker,av_pre_m10_m2,av_0_1,av_0_5,av_0_10,av_0_20
AIT-2022-12-001,AAPL,-1.0831481436740917,-1.060597353176309,-0.5246511374905956,-0.061016618165882434,-0.13615385230897215
AIT-2022-12-001,AMAT,-1.2714841293031356,-0.8879638043041822,-0.8148725030933361,-0.6777309003793967,-0.8715084117298689
AIT-2022-12-001,APP,0.2985735981157292,1.546839353358228,1.4662757997830547,1.1710097679892604,0.8442176001710697
AIT-2022-12-001,ASML,-0.6209092154926461,-0.3973819980561923,-0.2544549163610214,-0.11010937372085872,-0.4369137892813818
AIT-2022-12-001,ADSK,0.8334588702042572,-0.522108874641239,-0.5372222428505208,-0.43001797797779023,-0.6395469427088811
AIT-2022-12-001,AVGO,-0.587602060678305,-0.0868159394208754,0.8864685812954701,1.0600336822586736,0.30374385535824894
AIT-2022-12-001,CDNS,-1.0654712767966095,-0.31873973864653565,-0.42468265627213486,-0.4203902543773207,-1.0660412629070886
AIT-2022-12-001,CTSH,-0.19227328677893651,0.25503004692587844,1.3359809944139827,1.3151072784726248,0.9576611835496804
AIT-2022-12-001,CRWD,1.054147707421248,0.3726367597809013,0.02438923110744434,0.16210370297022492,0.14775096462369455
AIT-2022-12-001,DDOG,-0.3657178954521043,0.6113793218648271,0.48566843960660294,-0.09925936539083771,-0.4173830699322599
AIT-2022-12-001,DASH,-0.8345040041583299,-0.8139649578851758,-0.4941313271430044,-0.456481847615763,-0.7985312474708647
AIT-2022-12-001,FTNT,-0.6621882446200321,-1.1739135209047977,-1.0086991879045801,-0.4286869717728253,-0.7481518353020523
AIT-2022-12-001,INTC,-0.9387218004498195,-1.0002192163048937,-0.3473541517862409,-0.027205648914137195,-0.29954331674206347
AIT-2022-12-001,INTU,0.18556163868998357,-1.0938518552798022,-0.2904701546879674,-0.13147845535626157,-0.7564163066035023
AIT-2022-12-001,KLAC,-0.49203423156150067,-1.3280112941291495,-0.20790626561374934,-0.17555050792283974,-0.727231572524959
AIT-2022-12-001,LRCX,-0.8535953748373891,-0.5988662675700829,-0.5434636161216077,-0.5391078354916801,-0.5447636796987121
AIT-2022-12-001,MRVL,0.07062381548789763,-0.5521515738333097,-0.16894935746542394,0.16780150444244968,0.06063715395156185
AIT-2022-12-001,META,-0.34451888261924846,-0.14517440783060545,-0.03985724280835443,0.020253783327585137,-0.31262302913279943
AIT-2022-12-001,MCHP,-0.6642658020091289,-1.3158576168335552,-0.8468493915019827,-0.48493023850118244,-0.6625781855938131
AIT-2022-12-001,MU,-1.0727547139790243,-1.208184428469011,-1.275021697252767,-0.6687695115263262,-0.43315341951756114
AIT-2022-12-001,MSFT,-1.0518725867595966,-1.048614704872385,-0.14625194310887935,0.26136661440511344,0.0015747056433374723
AIT-2022-12-001,MPWR,-0.2784665099066654,-0.23936625142138213,0.19991540740249872,0.36270369905526584,0.15850934425083368
AIT-2022-12-001,NVDA,-1.9958440144261727,-1.0841554975854086,-0.578737622710189,-0.9906656300689616,-1.2607357835172874
AIT-2022-12-001,NXPI,-1.1141202528205063,-0.7670138270766128,-0.45714013379826896,-0.5847678549643156,-0.8647061548620857
AIT-2022-12-001,PLTR,-1.4135052469277347,-1.1549119788675815,-1.0890305752772815,-0.8101005423551826,-0.7330424976975716
AIT-2022-12-001,PANW,-0.7125435932781025,-0.6241000162505548,-0.9157634900550935,-0.5549069083577991,-0.43586782805265034
AIT-2022-12-001,PDD,0.3175369654337874,0.2954092600741835,-0.18633797386357945,-0.45019279608897106,-0.562321240430722
AIT-2022-12-001,QCOM,-0.9001856684803625,-0.9802570459237728,-0.41551069264792284,-0.3228770916047629,-0.44648638989725964
AIT-2022-12-001,ROP,-0.6637709902473834,-1.7390286713080818,-1.2979341454566595,-1.121333402881821,-1.3144830821146465
AIT-2022-12-001,STX,-0.14006447225194968,0.11210485432834807,0.3860324474622239,0.6291916562326377,0.3155143397967618
AIT-2022-12-001,SHOP,-0.9005810904831884,-0.7405032376274897,-0.8895499024515162,-1.3558532971233335,-1.63087592768492
AIT-2022-12-001,MSTR,-0.1814390716040765,-1.1447389028063761,-0.7161585680018029,-0.7421176260730191,-0.4105468470182849
