ticker,company,cik,taxonomy,tag,group,present,units,fact_count,quarterly_2022_2026_count,forms,has_frame,recent_fact
KHC,Kraft Heinz,0001637459,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,208,92,10-Q;10-K;10-Q/A;8-K,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 42036000000 USD
KHC,Kraft Heinz,0001637459,dei,EntityCommonStockSharesOutstanding,shares,True,shares,46,17,10-Q;10-K;10-Q/A,True,2026-05-02 filed 2026-05-06 10-Q 2026Q1 1185777638 shares
KHC,Kraft Heinz,0001637459,us-gaap,CommonStockSharesOutstanding,shares,True,shares,126,42,10-Q;10-K;8-K;10-Q/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 1186000000 shares
KHC,Kraft Heinz,0001637459,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,148,54,10-Q;10-K;8-K;10-Q/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 1185000000 shares
KHC,Kraft Heinz,0001637459,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,148,54,10-Q;10-K;8-K;10-Q/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 1188000000 shares
KHC,Kraft Heinz,0001637459,us-gaap,Assets,required_exact,True,USD,105,34,10-Q;10-K;8-K;10-Q/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 82046000000 USD
KHC,Kraft Heinz,0001637459,us-gaap,StockholdersEquity,required_exact,True,USD,105,34,10-Q;10-K;8-K;10-Q/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q1 41923000000 USD
KHC,Kraft Heinz,0001637459,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,46,17,10-Q;10-K;10-Q/A,True,2026-05-02 filed 2026-05-06 10-Q 2026Q1 1185777638 shares
KHC,Kraft Heinz,0001637459,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
KHC,Kraft Heinz,0001637459,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
KLAC,KLA Corporation,0000319201,us-gaap,Assets,assets,True,USD,126,38,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 16873515000 USD
KLAC,KLA Corporation,0000319201,us-gaap,AssetsCurrent,assets,True,USD,126,38,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 11350979000 USD
KLAC,KLA Corporation,0000319201,us-gaap,StockholdersEquity,equity,True,USD,152,48,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 5830495000 USD
KLAC,KLA Corporation,0000319201,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,140,88,10-Q;10-K,True,2025-06-30 filed 2025-08-08 10-K 2025FY 4692453000 USD
KLAC,KLA Corporation,0000319201,dei,EntityCommonStockSharesOutstanding,shares,True,shares,63,19,10-Q;10-K;10-Q/A,True,2026-04-27 filed 2026-04-30 10-Q 2026Q3 130627521 shares
KLAC,KLA Corporation,0000319201,us-gaap,CommonStockSharesOutstanding,shares,True,shares,30,8,10-K,True,2025-06-30 filed 2025-08-08 10-K 2025FY 132023000 shares
KLAC,KLA Corporation,0000319201,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,205,62,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 131318000 shares
KLAC,KLA Corporation,0000319201,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,205,62,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 132073000 shares
KLAC,KLA Corporation,0000319201,us-gaap,Assets,required_exact,True,USD,126,38,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 16873515000 USD
KLAC,KLA Corporation,0000319201,us-gaap,StockholdersEquity,required_exact,True,USD,152,48,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-30 10-Q 2026Q3 5830495000 USD
KLAC,KLA Corporation,0000319201,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,63,19,10-Q;10-K;10-Q/A,True,2026-04-27 filed 2026-04-30 10-Q 2026Q3 130627521 shares
KLAC,KLA Corporation,0000319201,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
KLAC,KLA Corporation,0000319201,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
LIN,Linde plc,0001707925,us-gaap,Assets,assets,True,USD,64,34,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 86315000000 USD
LIN,Linde plc,0001707925,us-gaap,AssetsCurrent,assets,True,USD,60,34,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 12751000000 USD
LIN,Linde plc,0001707925,us-gaap,StockholdersEquity,equity,True,USD,65,34,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 38566000000 USD
LIN,Linde plc,0001707925,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,148,84,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 40079000000 USD
LIN,Linde plc,0001707925,dei,EntityCommonStockSharesOutstanding,shares,True,shares,33,17,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 462599539 shares
LIN,Linde plc,0001707925,us-gaap,CommonStockSharesOutstanding,shares,True,shares,6,0,10-K,True,2021-12-31 filed 2022-02-28 10-K 2021FY 508680879 shares
LIN,Linde plc,0001707925,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,112,54,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 464051000 shares
LIN,Linde plc,0001707925,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,112,54,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 466319000 shares
LIN,Linde plc,0001707925,us-gaap,Assets,required_exact,True,USD,64,34,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 86315000000 USD
LIN,Linde plc,0001707925,us-gaap,StockholdersEquity,required_exact,True,USD,65,34,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 38566000000 USD
LIN,Linde plc,0001707925,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,33,17,10-Q;10-K,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 462599539 shares
LIN,Linde plc,0001707925,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
LIN,Linde plc,0001707925,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
LITE,Lumentum,0001633978,us-gaap,Assets,assets,True,USD,92,38,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 7027900000 USD
LITE,Lumentum,0001633978,us-gaap,AssetsCurrent,assets,True,USD,92,38,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 4395700000 USD
LITE,Lumentum,0001633978,us-gaap,StockholdersEquity,equity,True,USD,203,106,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 2973400000 USD
LITE,Lumentum,0001633978,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,11,0,10-K;10-K/A;10-Q,True,2015-09-26 filed 2015-11-17 10-Q 2016Q1 467000000 USD
LITE,Lumentum,0001633978,dei,EntityCommonStockSharesOutstanding,shares,True,shares,46,19,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-06 10-Q 2026Q3 77800000 shares
LITE,Lumentum,0001633978,us-gaap,CommonStockSharesOutstanding,shares,True,shares,88,38,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 71700000 shares
LITE,Lumentum,0001633978,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,197,62,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 71000000 shares
LITE,Lumentum,0001633978,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,197,62,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 87400000 shares
LITE,Lumentum,0001633978,us-gaap,Assets,required_exact,True,USD,92,38,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 7027900000 USD
LITE,Lumentum,0001633978,us-gaap,StockholdersEquity,required_exact,True,USD,203,106,10-Q;10-K;10-K/A,True,2026-03-28 filed 2026-05-06 10-Q 2026Q3 2973400000 USD
LITE,Lumentum,0001633978,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,46,19,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-06 10-Q 2026Q3 77800000 shares
LITE,Lumentum,0001633978,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
LITE,Lumentum,0001633978,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
LRCX,Lam Research,0000707549,us-gaap,Assets,assets,True,USD,130,38,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 20791910000 USD
LRCX,Lam Research,0000707549,us-gaap,AssetsCurrent,assets,True,USD,126,38,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 13296917000 USD
LRCX,Lam Research,0000707549,us-gaap,StockholdersEquity,equity,True,USD,240,96,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 10584779000 USD
LRCX,Lam Research,0000707549,dei,EntityCommonStockSharesOutstanding,shares,True,shares,63,19,10-Q;10-K,True,2026-04-21 filed 2026-04-23 10-Q 2026Q3 1250571000 shares
LRCX,Lam Research,0000707549,us-gaap,CommonStockSharesOutstanding,shares,True,shares,126,38,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 1250539000 shares
LRCX,Lam Research,0000707549,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,205,62,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 1256343000 shares
LRCX,Lam Research,0000707549,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,205,62,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 1262792000 shares
LRCX,Lam Research,0000707549,us-gaap,Assets,required_exact,True,USD,130,38,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 20791910000 USD
LRCX,Lam Research,0000707549,us-gaap,StockholdersEquity,required_exact,True,USD,240,96,10-Q;10-K,True,2026-03-29 filed 2026-04-23 10-Q 2026Q3 10584779000 USD
LRCX,Lam Research,0000707549,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,63,19,10-Q;10-K,True,2026-04-21 filed 2026-04-23 10-Q 2026Q3 1250571000 shares
LRCX,Lam Research,0000707549,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
LRCX,Lam Research,0000707549,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MAR,Marriott International,0001048286,us-gaap,Assets,assets,True,USD,142,34,10-Q;10-K;10-Q/A;8-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 27857000000 USD
MAR,Marriott International,0001048286,us-gaap,AssetsCurrent,assets,True,USD,142,34,10-Q;10-K;10-Q/A;8-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 3914000000 USD
MAR,Marriott International,0001048286,us-gaap,StockholdersEquity,equity,True,USD,248,92,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 -4092000000 USD
MAR,Marriott International,0001048286,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,38,2,10-K;10-Q;10-Q/A,True,2022-12-31 filed 2023-02-14 10-K 2022FY 568000000 USD
MAR,Marriott International,0001048286,dei,EntityCommonStockSharesOutstanding,shares,True,shares,72,17,10-Q;10-K;10-Q/A;8-K;10-K/A,True,2026-04-29 filed 2026-05-06 10-Q 2026Q1 263688623 shares
MAR,Marriott International,0001048286,us-gaap,CommonStockSharesOutstanding,shares,True,shares,65,4,10-Q;10-K;8-K;10-Q/A,True,2025-12-31 filed 2026-02-10 10-K 2025FY 265864771 shares
MAR,Marriott International,0001048286,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,213,54,10-Q;10-K;10-Q/A;8-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 266100000 shares
MAR,Marriott International,0001048286,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,213,54,10-Q;10-K;10-Q/A;8-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 266800000 shares
MAR,Marriott International,0001048286,us-gaap,Assets,required_exact,True,USD,142,34,10-Q;10-K;10-Q/A;8-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 27857000000 USD
MAR,Marriott International,0001048286,us-gaap,StockholdersEquity,required_exact,True,USD,248,92,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 -4092000000 USD
MAR,Marriott International,0001048286,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,72,17,10-Q;10-K;10-Q/A;8-K;10-K/A,True,2026-04-29 filed 2026-05-06 10-Q 2026Q1 263688623 shares
MAR,Marriott International,0001048286,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MAR,Marriott International,0001048286,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MCHP,Microchip Technology,0000827054,us-gaap,Assets,assets,True,USD,138,40,10-Q;10-K;10-Q/A;10-K/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 14370100000 USD
MCHP,Microchip Technology,0000827054,us-gaap,AssetsCurrent,assets,True,USD,138,40,10-Q;10-K;10-Q/A;10-K/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 2377600000 USD
MCHP,Microchip Technology,0000827054,us-gaap,StockholdersEquity,equity,True,USD,241,110,10-Q;10-K;10-K/A;10-Q/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 6432400000 USD
MCHP,Microchip Technology,0000827054,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,34,0,10-K;10-Q,True,2019-06-30 filed 2019-08-07 10-Q 2020Q1 5288300000 USD
MCHP,Microchip Technology,0000827054,dei,EntityCommonStockSharesOutstanding,shares,True,shares,69,20,10-Q;10-K;10-Q/A;10-K/A,True,2026-05-14 filed 2026-05-21 10-K 2026FY 542079281 shares
MCHP,Microchip Technology,0000827054,us-gaap,CommonStockSharesOutstanding,shares,True,shares,132,40,10-Q;10-K;10-Q/A;10-K/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 542079011 shares
MCHP,Microchip Technology,0000827054,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,224,65,10-Q;10-K;10-K/A;10-Q/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 540400000 shares
MCHP,Microchip Technology,0000827054,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,224,65,10-Q;10-K;10-K/A;10-Q/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 545200000 shares
MCHP,Microchip Technology,0000827054,us-gaap,Assets,required_exact,True,USD,138,40,10-Q;10-K;10-Q/A;10-K/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 14370100000 USD
MCHP,Microchip Technology,0000827054,us-gaap,StockholdersEquity,required_exact,True,USD,241,110,10-Q;10-K;10-K/A;10-Q/A,True,2026-03-31 filed 2026-05-21 10-K 2026FY 6432400000 USD
MCHP,Microchip Technology,0000827054,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,69,20,10-Q;10-K;10-Q/A;10-K/A,True,2026-05-14 filed 2026-05-21 10-K 2026FY 542079281 shares
MCHP,Microchip Technology,0000827054,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MCHP,Microchip Technology,0000827054,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MDLZ,Mondelez International,0001103982,us-gaap,Assets,assets,True,USD,150,36,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 71122000000 USD
MDLZ,Mondelez International,0001103982,us-gaap,AssetsCurrent,assets,True,USD,138,34,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 12745000000 USD
MDLZ,Mondelez International,0001103982,us-gaap,StockholdersEquity,equity,True,USD,138,34,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 25750000000 USD
MDLZ,Mondelez International,0001103982,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,272,84,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 25804000000 USD
MDLZ,Mondelez International,0001103982,dei,EntityCommonStockSharesOutstanding,shares,True,shares,68,17,10-Q;10-K;10-Q/A,True,2026-04-24 filed 2026-04-28 10-Q 2026Q1 1283649766 shares
MDLZ,Mondelez International,0001103982,us-gaap,CommonStockSharesOutstanding,shares,True,shares,2,0,10-Q/A,True,2010-06-30 filed 2010-08-19 10-Q/A 2010Q2 1743809975 shares
MDLZ,Mondelez International,0001103982,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,264,54,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 1283000000 shares
MDLZ,Mondelez International,0001103982,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,288,54,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 1286000000 shares
MDLZ,Mondelez International,0001103982,us-gaap,Assets,required_exact,True,USD,150,36,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 71122000000 USD
MDLZ,Mondelez International,0001103982,us-gaap,StockholdersEquity,required_exact,True,USD,138,34,10-Q;10-K;8-K;10-Q/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 25750000000 USD
MDLZ,Mondelez International,0001103982,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,68,17,10-Q;10-K;10-Q/A,True,2026-04-24 filed 2026-04-28 10-Q 2026Q1 1283649766 shares
MDLZ,Mondelez International,0001103982,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MDLZ,Mondelez International,0001103982,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MELI,Mercado Libre,0001099590,us-gaap,Assets,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 46934000000 USD
MELI,Mercado Libre,0001099590,us-gaap,AssetsCurrent,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 37123000000 USD
MELI,Mercado Libre,0001099590,us-gaap,StockholdersEquity,equity,True,USD,264,92,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 7281000000 USD
MELI,Mercado Libre,0001099590,dei,EntityCommonStockSharesOutstanding,shares,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-05-07 filed 2026-05-08 10-Q 2026Q1 50697182 shares
MELI,Mercado Libre,0001099590,us-gaap,CommonStockSharesOutstanding,shares,True,shares,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 50697182 shares
MELI,Mercado Libre,0001099590,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,379,78,10-K;10-Q;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 50697182 shares
MELI,Mercado Libre,0001099590,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,379,78,10-K;10-Q;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 50697298 shares
MELI,Mercado Libre,0001099590,us-gaap,Assets,required_exact,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 46934000000 USD
MELI,Mercado Libre,0001099590,us-gaap,StockholdersEquity,required_exact,True,USD,264,92,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 7281000000 USD
MELI,Mercado Libre,0001099590,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-05-07 filed 2026-05-08 10-Q 2026Q1 50697182 shares
MELI,Mercado Libre,0001099590,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MELI,Mercado Libre,0001099590,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
META,Meta Platforms,0001326801,us-gaap,Assets,assets,True,USD,115,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 395250000000 USD
META,Meta Platforms,0001326801,us-gaap,AssetsCurrent,assets,True,USD,112,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 109765000000 USD
META,Meta Platforms,0001326801,us-gaap,StockholdersEquity,equity,True,USD,208,84,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 243681000000 USD
META,Meta Platforms,0001326801,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,182,54,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 2534000000 shares
META,Meta Platforms,0001326801,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,185,54,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 2564000000 shares
META,Meta Platforms,0001326801,us-gaap,Assets,required_exact,True,USD,115,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 395250000000 USD
META,Meta Platforms,0001326801,us-gaap,StockholdersEquity,required_exact,True,USD,208,84,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 243681000000 USD
META,Meta Platforms,0001326801,dei,EntityCommonStockSharesOutstanding,required_exact,False,,0,0,,False,
META,Meta Platforms,0001326801,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
META,Meta Platforms,0001326801,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MNST,Monster Beverage,0000865752,us-gaap,Assets,assets,True,USD,128,34,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 10843533000 USD
MNST,Monster Beverage,0000865752,us-gaap,AssetsCurrent,assets,True,USD,128,34,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 5911611000 USD
MNST,Monster Beverage,0000865752,us-gaap,StockholdersEquity,equity,True,USD,234,92,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 8727035000 USD
MNST,Monster Beverage,0000865752,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,12,0,10-Q;10-K,True,2011-06-30 filed 2011-08-09 10-Q 2011Q2 950344000 USD
MNST,Monster Beverage,0000865752,dei,EntityCommonStockSharesOutstanding,shares,True,shares,64,17,10-Q;10-K,True,2026-04-30 filed 2026-05-08 10-Q 2026Q1 978008110 shares
MNST,Monster Beverage,0000865752,us-gaap,CommonStockSharesOutstanding,shares,True,shares,128,34,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 977916000 shares
MNST,Monster Beverage,0000865752,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,208,54,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 978309000 shares
MNST,Monster Beverage,0000865752,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,208,54,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 988258000 shares
MNST,Monster Beverage,0000865752,us-gaap,Assets,required_exact,True,USD,128,34,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 10843533000 USD
MNST,Monster Beverage,0000865752,us-gaap,StockholdersEquity,required_exact,True,USD,234,92,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 8727035000 USD
MNST,Monster Beverage,0000865752,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,64,17,10-Q;10-K,True,2026-04-30 filed 2026-05-08 10-Q 2026Q1 978008110 shares
MNST,Monster Beverage,0000865752,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MNST,Monster Beverage,0000865752,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MPWR,Monolithic Power Systems,0001280452,us-gaap,Assets,assets,True,USD,123,37,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 4448866000 USD
MPWR,Monolithic Power Systems,0001280452,us-gaap,AssetsCurrent,assets,True,USD,123,37,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 2331095000 USD
MPWR,Monolithic Power Systems,0001280452,us-gaap,StockholdersEquity,equity,True,USD,215,87,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 3677410000 USD
MPWR,Monolithic Power Systems,0001280452,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,10,0,10-Q;10-K,True,2012-03-31 filed 2012-05-08 10-Q 2012Q1 254781000 USD
MPWR,Monolithic Power Systems,0001280452,dei,EntityCommonStockSharesOutstanding,shares,True,shares,60,17,10-Q;10-K;10-Q/A,True,2026-04-27 filed 2026-05-04 10-Q 2026Q1 49130000 shares
MPWR,Monolithic Power Systems,0001280452,us-gaap,CommonStockSharesOutstanding,shares,True,shares,123,37,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 49129000 shares
MPWR,Monolithic Power Systems,0001280452,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,208,59,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 49097000 shares
MPWR,Monolithic Power Systems,0001280452,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,256,59,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 49242000 shares
MPWR,Monolithic Power Systems,0001280452,us-gaap,Assets,required_exact,True,USD,123,37,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 4448866000 USD
MPWR,Monolithic Power Systems,0001280452,us-gaap,StockholdersEquity,required_exact,True,USD,215,87,10-Q;10-K;10-Q/A,True,2026-03-31 filed 2026-05-04 10-Q 2026Q1 3677410000 USD
MPWR,Monolithic Power Systems,0001280452,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,60,17,10-Q;10-K;10-Q/A,True,2026-04-27 filed 2026-05-04 10-Q 2026Q1 49130000 shares
MPWR,Monolithic Power Systems,0001280452,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
MPWR,Monolithic Power Systems,0001280452,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
MRVL,Marvell Technology,0001835632,us-gaap,Assets,assets,True,USD,42,40,10-Q;10-K,True,2026-05-02 filed 2026-05-28 10-Q 2027Q1 26944500000 USD
MRVL,Marvell Technology,0001835632,us-gaap,AssetsCurrent,assets,True,USD,42,40,10-Q;10-K,True,2026-05-02 filed 2026-05-28 10-Q 2027Q1 7464000000 USD
