term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,y_var,n,n_events,r_squared,estimate_pp,se_pp,conf.low_pp,conf.high_pp,spec_type,outcome_family,x,x_label,moderator,control_set,sample,p_bh_all,p_bonf_all,sign,three_star,bh_1pct,bh_5pct
upstream_any,0.023642366015496526,0.007811014405639272,3.0267984140994013,0.004002443570426425,0.007928631882345178,0.03935610014864788,47,car_15,car_15,4038,48,0.0037733342924463065,2.3642366015496528,0.7811014405639272,0.7928631882345178,3.9356100148647877,main_effect,market,upstream_any,Any upstream,NA,none,text_or_reason,0.1384696756773156,1,positive,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.027837973086136333,0.009197486551701635,-3.0266935352013102,0.004003602869285856,-0.04634092940667919,-0.009335016765593476,47,car_3,car_3,3859,48,0.027164038630410392,-2.783797308613633,0.9197486551701636,-4.634092940667919,-0.9335016765593476,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year,text_or_reason,0.1384696756773156,1,negative,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.02758741261034218,0.009212049031336161,-2.9947097020977065,0.004010384814467708,-0.04602068014476834,-0.009154145075916026,59,car_5,car_5,4802,60,0.16085028989429528,-2.7587412610342184,0.9212049031336161,-4.602068014476834,-0.9154145075916026,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year_pre,all,0.1384696756773156,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.019207710675655076,0.006156840939570602,-3.119734757512622,0.004069920607298561,-0.03179986426716104,-0.006615557084149114,29,car_20,car_20,2391,30,0.2944770124688114,-1.9207710675655076,0.6156840939570603,-3.179986426716104,-0.6615557084149114,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,unlisted_creator,0.13956956678629145,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.007222817029496348,0.0024191126554773228,-2.9857299175970753,0.004113874692371046,-0.012063450272181305,-0.0023821837868113916,59,car_5,car_5,4826,60,0.019082661100487397,-0.7222817029496348,0.2419112655477323,-1.2063450272181304,-0.23821837868113915,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,all,0.13956956678629145,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.01049835753306808,0.0029729297546900835,-3.531317050631926,0.004136376675048338,-0.01697581502428628,-0.004020900041849881,12,ff3_car_3,ff3_car_3,1029,13,0.05509822016671817,-1.0498357533068081,0.29729297546900835,-1.697581502428628,-0.40209000418498814,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm,chinese_origin,0.13956956678629145,1,negative,TRUE,FALSE,FALSE
downstream_deployer:is_chinese_model,-0.016505704046824693,0.005532800818350735,-2.9832456632235775,0.004142940914256787,-0.027576812912227494,-0.00543459518142189,59,car_10,car_10,4805,60,0.406966241187355,-1.6505704046824694,0.5532800818350735,-2.7576812912227493,-0.543459518142189,interaction,market,downstream_deployer,Downstream deployer,is_chinese_model,firm_year_pre,all,0.13956956678629145,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.016113934244771547,0.0054019093664904125,2.9830071464602654,0.004145741633388804,0.005304738569572512,0.026923129919970583,59,car_15,car_15,4829,60,0.07073349236074078,1.6113934244771546,0.5401909366490413,0.5304738569572512,2.692312991997058,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,all,0.13956956678629145,1,positive,TRUE,FALSE,FALSE
z_intelligence,0.016044965211562602,0.00496042400536912,3.234595509213662,0.004154524514153486,0.005697702053422484,0.02639222836970272,20,car_5,car_5,1687,21,0.16286852205961178,1.6044965211562603,0.49604240053691195,0.5697702053422484,2.639222836970272,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,listed_creator,0.13956956678629145,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.017939020158499547,0.005959758106019605,3.0100248767446427,0.004230501628752045,0.005942649296268291,0.029935391020730805,46,car_15,car_15,3768,47,0.3377955361913628,1.7939020158499548,0.5959758106019606,0.5942649296268291,2.9935391020730804,main_effect,market,upstream_hardware,Upstream hardware,NA,firm_year_pre,closed,0.14148466882167152,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.007170693157285148,0.00241385798524616,-2.9706358870792875,0.004293446351565341,-0.01200081182912417,-0.002340574485446126,59,car_5,car_5,4826,60,0.02445324178925745,-0.7170693157285148,0.241385798524616,-1.200081182912417,-0.23405744854461258,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,all,0.14294876290167105,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.05043738929847199,0.01681756292457607,-2.9990902679939517,0.0043198977926051235,-0.08426996197604131,-0.01660481662090267,47,car_20,car_20,3863,48,0.10223894248470189,-5.043738929847199,1.681756292457607,-8.426996197604131,-1.6604816620902672,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year,text_or_reason,0.14319021216555117,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.011286003779910517,0.00380796607832865,2.963787898253559,0.0043772962583447745,0.0036662812572579853,0.01890572630256305,59,car_5,car_5,4826,60,0.018772014922808666,1.1286003779910518,0.380796607832865,0.3666281257257985,1.8905726302563048,main_effect,market,upstream_cloud,Upstream cloud,NA,firm,all,0.14445077652537755,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.011092316598701095,0.0037523430979545004,2.956104041964554,0.004473191724916851,0.003583895402692731,0.01860073779470946,59,car_5,car_5,4826,60,0.0241296910732689,1.1092316598701095,0.37523430979545,0.3583895402692731,1.860073779470946,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,all,0.1469650391384576,1,positive,TRUE,FALSE,FALSE
z_intelligence,0.014503242930601104,0.004721729119557739,3.0715957149103783,0.004497911618033373,0.00486018560361284,0.02414630025758937,30,ff3_car_15,ff3_car_15,2479,31,0.29030064082765394,1.4503242930601103,0.4721729119557739,0.486018560361284,2.414630025758937,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,non_reasoning,0.14712905634777584,1,positive,TRUE,FALSE,FALSE
upstream_any,0.017438198925532035,0.005851270320947694,2.9802415491047896,0.00458971344625362,0.005660202648408547,0.029216195202655525,46,car_15,car_15,3775,47,0.337856933059942,1.7438198925532036,0.5851270320947695,0.5660202648408547,2.9216195202655526,main_effect,market,upstream_any,Any upstream,NA,firm_year_pre,non_chinese_origin,0.14786331192210223,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.00969531867918155,0.0032918390577324746,2.945259020609592,0.004611863722167491,0.003108363939248432,0.016282273419114666,59,car_5,car_5,4802,60,0.1575570056135508,0.9695318679181549,0.32918390577324746,0.3108363939248432,1.6282273419114666,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year_pre,all,0.14786331192210223,1,positive,TRUE,FALSE,FALSE
z_intelligence,-0.0276574871819087,0.007620594574342079,-3.629308305552589,0.004617859185748796,-0.04463723002823608,-0.010677744335581319,10,car_20,car_20,881,11,0.1503137484805559,-2.76574871819087,0.7620594574342079,-4.463723002823608,-1.0677744335581318,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year,open_weight,0.14786331192210223,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.03533239560077769,0.010747796761470453,3.28740823676905,0.004640770017081897,0.01254808429118344,0.058116706910371935,16,car_15,car_15,1429,17,0.005562733415426568,3.5332395600777686,1.0747796761470454,1.254808429118344,5.811670691037193,main_effect,market,upstream_hardware,Upstream hardware,NA,none,reasoning,0.14786331192210223,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.013645964495990889,0.004593140252052582,2.9709444404387133,0.00466637083622937,0.0044057581656937635,0.022886170826288015,47,car_5,car_5,3861,48,0.02130125024566687,1.364596449599089,0.45931402520525816,0.44057581656937633,2.2886170826288015,main_effect,market,upstream_cloud,Upstream cloud,NA,firm,text_or_reason,0.14786331192210223,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.007564553877237078,0.002543496080057817,-2.9740772696866613,0.004667538059273595,-0.012684345942654277,-0.002444761811819879,46,car_5,car_5,3788,47,0.016645682914099624,-0.7564553877237078,0.25434960800578166,-1.2684345942654278,-0.24447618118198788,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,closed,0.14786331192210223,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.011571133267308116,0.003936199612790193,-2.9396713595797204,0.004684859812103124,-0.01944745049973412,-0.003694816034882113,59,car_15,car_15,4805,60,0.31811726109717253,-1.1571133267308116,0.3936199612790193,-1.944745049973412,-0.3694816034882113,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,all,0.14786331192210223,1,negative,TRUE,FALSE,FALSE
downstream_enabler,-0.01745142539798218,0.005938055329327531,-2.9389125614561276,0.004694854909119985,-0.029333446666798973,-0.00556940412916539,59,car_15,car_15,4829,60,0.06871012912632068,-1.745142539798218,0.5938055329327531,-2.9333446666798975,-0.5569404129165391,main_effect,market,downstream_enabler,Downstream enabler,NA,firm,all,0.14786331192210223,1,negative,TRUE,FALSE,FALSE
downstream_any,-0.02075421458606073,0.006984121322511104,-2.971628588290139,0.004698793902592951,-0.03481252165846267,-0.006695907513658788,46,car_15,car_15,3953,47,0.0033667796329642785,-2.075421458606073,0.6984121322511104,-3.4812521658462674,-0.6695907513658789,main_effect,market,downstream_any,Any downstream,NA,none,non_chinese_origin,0.14786331192210223,1,negative,TRUE,FALSE,FALSE
strategic_any,0.022982963851585755,0.00776619660683217,2.9593590035265023,0.004816393170009814,0.007359391500030845,0.03860653620314067,47,car_15,car_15,4038,48,0.0036058978470721037,2.2982963851585754,0.776619660683217,0.7359391500030845,3.860653620314067,main_effect,market,strategic_any,Strategic/upstream,NA,none,text_or_reason,0.14955667244151669,1,positive,TRUE,FALSE,FALSE
competitor,0.024608590522252078,0.007532724937137668,3.266890896404217,0.00484565014953023,0.008639927010437847,0.04057725403406631,16,ff3_car_10,ff3_car_10,1386,17,0.026223447646919418,2.460859052225208,0.7532724937137668,0.8639927010437847,4.057725403406631,main_effect,ff3,competitor,Direct competitor,NA,firm_year,reasoning,0.14955667244151669,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.007505826850348363,0.0025365555172645105,-2.9590627129040126,0.00486229023346386,-0.012611648287464892,-0.0024000054132318344,46,car_5,car_5,3788,47,0.022564168076562363,-0.7505826850348363,0.25365555172645105,-1.2611648287464892,-0.24000054132318344,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,closed,0.14955667244151669,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_chinese_model,-0.03217848176630474,0.010999521626572403,-2.9254437473506725,0.004875596514284942,-0.05418847370225805,-0.010168489830351422,59,car_15,car_15,4805,60,0.3198206492379031,-3.217848176630474,1.0999521626572404,-5.418847370225805,-1.0168489830351422,interaction,market,upstream_hardware,Upstream hardware,is_chinese_model,firm_year_pre,all,0.14955667244151669,1,negative,TRUE,FALSE,FALSE
strategic_any,0.010107942780238015,0.003417436945265158,2.957755458880527,0.004879600951877428,0.0032289989935291204,0.01698688656694691,46,car_5,car_5,3952,47,0.002536419437180415,1.0107942780238015,0.3417436945265158,0.322899899352912,1.6986886566946908,main_effect,market,strategic_any,Strategic/upstream,NA,none,closed,0.14955667244151669,1,positive,TRUE,FALSE,FALSE
competitor,0.0246489992673211,0.007565698286620298,3.257993952906117,0.004937250100726157,0.008610435377205568,0.04068756315743663,16,ff3_car_10,ff3_car_10,1386,17,0.02583878388126981,2.46489992673211,0.7565698286620298,0.8610435377205569,4.068756315743663,main_effect,ff3,competitor,Direct competitor,NA,firm,reasoning,0.14955667244151669,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.025779212927522933,0.008471662618262009,-3.0429933401681697,0.004938355247513234,-0.04310570843253995,-0.008452717422505918,29,car_15,car_15,2429,30,0.07359933273986541,-2.5779212927522934,0.8471662618262009,-4.310570843253995,-0.8452717422505918,main_effect,market,downstream_any,Any downstream,NA,firm,listed_creator,0.14955667244151669,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.01330110311986172,0.004508927734143352,2.949948170413245,0.004941558303539695,0.004230310523605785,0.022371895716117654,47,car_5,car_5,3861,48,0.030928003753559974,1.330110311986172,0.4508927734143352,0.4230310523605785,2.2371895716117653,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,text_or_reason,0.14955667244151669,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.018285932097079377,0.00619387377992057,-2.952261015773214,0.004952989983178583,-0.03075355336894394,-0.005818310825214813,46,car_10,car_10,3798,47,0.04575596491562339,-1.8285932097079378,0.619387377992057,-3.075355336894394,-0.5818310825214813,main_effect,market,downstream_any,Any downstream,NA,firm,non_chinese_origin,0.14955667244151669,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.016270272029206712,0.0055111429204250315,-2.9522500621253918,0.004953137314702953,-0.02736362735874623,-0.005176916699667198,46,car_20,car_20,3775,47,0.2971866632414667,-1.6270272029206712,0.5511142920425032,-2.7363627358746228,-0.5176916699667198,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,non_chinese_origin,0.14955667244151669,1,negative,TRUE,FALSE,FALSE
downstream_any,-0.0182673618396524,0.006200736642867537,-2.945998659798691,0.005037892396094191,-0.0307487973381389,-0.005785926341165898,46,car_15,car_15,3775,47,0.33835466821226,-1.8267361839652398,0.6200736642867537,-3.07487973381389,-0.5785926341165898,main_effect,market,downstream_any,Any downstream,NA,firm_year_pre,non_chinese_origin,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.025174110167619272,0.007362192299621897,-3.419376884370726,0.005084419896274649,-0.04121494920451274,-0.009133271130725807,12,ff3_car_20,ff3_car_20,1031,13,0.13629950491597065,-2.517411016761927,0.7362192299621897,-4.1214949204512745,-0.9133271130725807,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm_year,chinese_origin,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
z_intelligence,0.015176641210851391,0.00482487473764814,3.1454995281906872,0.005090691478010642,0.005112128870480891,0.02524115355122189,20,car_3,car_3,1687,21,0.09342927352508146,1.5176641210851392,0.48248747376481405,0.5112128870480891,2.524115355122189,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,listed_creator,0.15136823296034888,1,positive,TRUE,FALSE,FALSE
downstream_enabler,-0.01726401079389292,0.0059353742519895865,-2.9086642326060366,0.005109793288372299,-0.02914066723934819,-0.0053873543484376524,59,car_15,car_15,4829,60,0.0713184053632806,-1.726401079389292,0.5935374251989587,-2.914066723934819,-0.5387354348437653,main_effect,market,downstream_enabler,Downstream enabler,NA,firm_year,all,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
strategic_any,0.04012227734185034,0.012385662015464802,3.239413225692212,0.005134107779767803,0.013865846800903105,0.06637870788279757,16,car_20,car_20,1384,17,0.10148286883414537,4.012227734185034,1.2385662015464802,1.3865846800903106,6.6378707882797565,main_effect,market,strategic_any,Strategic/upstream,NA,firm,reasoning,0.15136823296034888,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.018158069937970377,0.006182033959285257,-2.9372323182886144,0.005159026750804635,-0.030601858886986126,-0.00571428098895463,46,car_10,car_10,3798,47,0.049122214313547796,-1.8158069937970378,0.6182033959285257,-3.0601858886986126,-0.5714280988954631,main_effect,market,downstream_any,Any downstream,NA,firm_year,non_chinese_origin,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.023560742471524704,0.008022135387016145,-2.936966447818601,0.005162742701300467,-0.03970846348598531,-0.007413021457064097,46,car_3,car_3,3794,47,0.014504625164045937,-2.3560742471524705,0.8022135387016145,-3.970846348598531,-0.7413021457064097,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year,non_chinese_origin,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.04045728023374404,0.01379410463097513,-2.932939927314735,0.005175502735973312,-0.06820743937050408,-0.012707121096983999,47,car_15,car_15,3844,48,0.32415774945650355,-4.045728023374404,1.379410463097513,-6.820743937050408,-1.2707121096984,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year_pre,text_or_reason,0.15136823296034888,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.018266426182291507,0.006045748357532979,3.0213672653992636,0.005213297781744426,0.0059014824325899495,0.030631369931993065,29,ff3_car_15,ff3_car_15,2429,30,0.280221257286262,1.8266426182291506,0.6045748357532978,0.590148243258995,3.0631369931993064,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm_year_pre,listed_creator,0.15141040893213834,1,positive,TRUE,FALSE,FALSE
strategic_any,0.04014016262607341,0.012420568873414738,3.231749128012188,0.005217548283126784,0.013809732851978944,0.06647059240016787,16,car_20,car_20,1384,17,0.10678693021667995,4.014016262607341,1.242056887341474,1.3809732851978944,6.6470592400167865,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year,reasoning,0.15141040893213834,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.025361792720742807,0.008419274231583243,-3.0123490485204836,0.005332196057182007,-0.0425811419444209,-0.008142443497064715,29,car_15,car_15,2429,30,0.08210615257443832,-2.5361792720742806,0.8419274231583243,-4.25811419444209,-0.8142443497064715,main_effect,market,downstream_any,Any downstream,NA,firm_year,listed_creator,0.15297683986257152,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.025673123488362738,0.0075677549465364945,-3.3924358901331044,0.005343890838842015,-0.04216184505765408,-0.009184401919071394,12,ff3_car_20,ff3_car_20,1031,13,0.1235507307073449,-2.567312348836274,0.7567754946536495,-4.216184505765408,-0.9184401919071393,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm,chinese_origin,0.15297683986257152,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.024864951354136463,0.008259025759983886,3.010639762695809,0.005355020118313791,0.007973347054679836,0.04175655565359309,29,car_20,car_20,2429,30,0.10036776067026132,2.486495135413646,0.8259025759983887,0.7973347054679836,4.175655565359309,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,listed_creator,0.15297683986257152,1,positive,TRUE,FALSE,FALSE
upstream_cloud:z_media_sentiment,0.012143112586905647,0.004140112157476581,2.9330395228488046,0.005362849474208219,0.0037937806949943486,0.020492444478816943,43,car_15,car_15,3449,48,0.34443729051680805,1.2143112586905647,0.4140112157476581,0.37937806949943487,2.0492444478816942,interaction,market,upstream_cloud,Upstream cloud,z_media_sentiment,firm_year_pre,text_or_reason,0.15297683986257152,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.023894501360016744,0.008185895643050254,-2.9189843606548957,0.005375128968826852,-0.040362399266304916,-0.007426603453728576,47,car_20,car_20,4038,48,0.003075774466207326,-2.3894501360016744,0.8185895643050254,-4.036239926630492,-0.7426603453728576,main_effect,market,downstream_any,Any downstream,NA,none,text_or_reason,0.15297683986257152,1,negative,TRUE,FALSE,FALSE
strategic_any,0.01597836539112427,0.0054706925089546814,2.9207207981384706,0.005394597597728119,0.004966432516807902,0.026990298265440638,46,car_10,car_10,3953,47,0.0024212632099009923,1.597836539112427,0.5470692508954681,0.49664325168079015,2.6990298265440638,main_effect,market,strategic_any,Strategic/upstream,NA,none,closed,0.15297683986257152,1,positive,TRUE,FALSE,FALSE
upstream_hardware,-0.028158010731212935,0.008323634805078224,-3.3828983840129334,0.005438935994258795,-0.04629365303398205,-0.010022368428443819,12,car_10,car_10,1031,13,0.08005531658580012,-2.8158010731212935,0.8323634805078225,-4.629365303398205,-1.002236842844382,main_effect,market,upstream_hardware,Upstream hardware,NA,firm,chinese_origin,0.15350350563766924,1,negative,TRUE,FALSE,FALSE
downstream_integrator,0.022585300422000115,0.006682727585195139,3.379653013544261,0.00547166714982436,0.008024887822205848,0.03714571302179438,12,car_5,car_5,1097,13,0.012168030597932589,2.2585300422000114,0.668272758519514,0.8024887822205848,3.714571302179438,main_effect,market,downstream_integrator,Downstream integrator,NA,none,chinese_origin,0.15350350563766924,1,positive,TRUE,FALSE,FALSE
downstream_enabler,-0.022755238330146633,0.007768956439080207,-2.9289954846034254,0.005474917202952536,-0.03843362716984794,-0.00707684949044533,42,car_15,car_15,3445,43,0.062122899985480595,-2.275523833014663,0.7768956439080207,-3.843362716984794,-0.7076849490445329,main_effect,market,downstream_enabler,Downstream enabler,NA,firm,non_reasoning,0.15350350563766924,1,negative,TRUE,FALSE,FALSE
downstream_any,-0.030875453902465457,0.01029403721313353,-2.99935324335853,0.005508073636663308,-0.05192912394798328,-0.009821783856947632,29,car_20,car_20,2429,30,0.0905976883884988,-3.0875453902465457,1.0294037213133531,-5.192912394798328,-0.9821783856947631,main_effect,market,downstream_any,Any downstream,NA,firm,listed_creator,0.15385473101960656,1,negative,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.029334827197303428,0.010092380556700606,-2.9066310998178957,0.005557798283638719,-0.0496380780431966,-0.009031576351410255,47,car_10,car_10,3844,48,0.4083501916561445,-2.9334827197303426,1.0092380556700606,-4.96380780431966,-0.9031576351410254,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year_pre,text_or_reason,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.034832427895076214,0.01211730015695994,-2.874603042251879,0.005617583218855774,-0.05907908950406129,-0.01058576628609114,59,car_10,car_10,4829,60,0.052928140276970015,-3.4832427895076212,1.211730015695994,-5.907908950406129,-1.058576628609114,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year,all,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_hardware,-0.02833019594513917,0.008418042436122998,-3.365413771682872,0.005617655413875946,-0.04667153480564713,-0.009988857084631212,12,car_10,car_10,1031,13,0.09605572366413584,-2.833019594513917,0.8418042436122998,-4.667153480564713,-0.9988857084631212,main_effect,market,upstream_hardware,Upstream hardware,NA,firm_year,chinese_origin,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.022874850402865906,0.006800083544660106,-3.363907259761362,0.005633330288651322,-0.03769095967278035,-0.008058741132951464,12,car_20,car_20,1031,13,0.14102212781277224,-2.2874850402865907,0.6800083544660106,-3.7690959672780346,-0.8058741132951464,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,chinese_origin,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.022121876255218956,0.007702833228038073,2.8719142165373666,0.005659594624547724,0.006708542567730047,0.03753520994270786,59,car_20,car_20,5053,60,0.002102275918235308,2.2121876255218957,0.7702833228038073,0.6708542567730047,3.753520994270786,main_effect,market,upstream_hardware,Upstream hardware,NA,none,all,0.15397923751541126,1,positive,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.060098736648504736,0.020705060799473814,-2.9026109718080155,0.005664482041669894,-0.10177586240712477,-0.0184216108898847,46,car_15,car_15,3798,47,0.07740176158194723,-6.009873664850474,2.0705060799473816,-10.177586240712477,-1.8421610889884699,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year,non_chinese_origin,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
z_intelligence,-0.010372529768745515,0.003428301928088577,-3.025559004521121,0.005678057762925704,-0.0174332497601224,-0.0033118097773686293,25,ff3_car_5,ff3_car_5,2083,26,0.02174251292701268,-1.0372529768745515,0.3428301928088577,-1.74332497601224,-0.33118097773686295,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm,unlisted_creator,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_any,0.040451689015076786,0.012679412829249328,3.1903440293198253,0.0056920296904775566,0.013572534567337181,0.0673308434628164,16,car_20,car_20,1384,17,0.10157220811314194,4.045168901507679,1.2679412829249328,1.3572534567337182,6.73308434628164,main_effect,market,upstream_any,Any upstream,NA,firm,reasoning,0.15397923751541126,1,positive,TRUE,FALSE,FALSE
upstream_any,-0.022868027374642396,0.0068140382854712965,-3.356016860574583,0.005716155275462417,-0.03771454141287094,-0.00802151333641385,12,ff3_car_5,ff3_car_5,1038,13,0.03661310714096522,-2.2868027374642397,0.6814038285471297,-3.7714541412870943,-0.8021513336413851,main_effect,ff3,upstream_any,Any upstream,NA,firm,open_weight,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_any,-0.023023755701525938,0.006860989452875548,-3.3557485927742277,0.005718992865616643,-0.03797256754566272,-0.008074943857389156,12,ff3_car_5,ff3_car_5,1038,13,0.04077285792324081,-2.3023755701525936,0.6860989452875549,-3.797256754566272,-0.8074943857389155,main_effect,ff3,upstream_any,Any upstream,NA,firm_year,open_weight,0.15397923751541126,1,negative,TRUE,FALSE,FALSE
upstream_any,0.040366482032064444,0.012669824158542519,3.186033328240605,0.005743810088622933,0.01350765465816869,0.06722530940596019,16,car_20,car_20,1384,17,0.10683227575803078,4.036648203206444,1.266982415854252,1.350765465816869,6.72253094059602,main_effect,market,upstream_any,Any upstream,NA,firm_year,reasoning,0.15408145587505706,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.00884089277140261,0.0026383366719753775,-3.350934270561933,0.005770159586249414,-0.014589334561284101,-0.0030924509815211188,12,ff3_car_1,ff3_car_1,1036,13,0.05630463777993966,-0.884089277140261,0.26383366719753776,-1.4589334561284102,-0.3092450981521119,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm_year_pre,open_weight,0.15408145587505706,1,negative,TRUE,FALSE,FALSE
upstream_any,0.01597875271988325,0.005519817772589505,2.8947971433461213,0.005784769059401445,0.004867935818600589,0.02708956962116591,46,car_10,car_10,3953,47,0.002389179859138113,1.597875271988325,0.5519817772589505,0.4867935818600589,2.708956962116591,main_effect,market,upstream_any,Any upstream,NA,none,closed,0.15408145587505706,1,positive,TRUE,FALSE,FALSE
downstream_enabler,-0.022496425675554044,0.007749454309588502,-2.902969006181367,0.005867009659879393,-0.038135457624562136,-0.006857393726545948,42,car_15,car_15,3445,43,0.0644369567764782,-2.249642567555404,0.7749454309588502,-3.8135457624562137,-0.6857393726545948,main_effect,market,downstream_enabler,Downstream enabler,NA,firm_year,non_reasoning,0.15520985592889647,1,negative,TRUE,FALSE,FALSE
downstream_any,0.018135878779531527,0.006247596796738589,2.9028567895096775,0.0058687556143669625,0.005527717997446257,0.030744039561616796,42,ff3_car_10,ff3_car_10,3645,43,0.004705886914247448,1.8135878779531527,0.6247596796738589,0.5527717997446258,3.0744039561616794,main_effect,ff3,downstream_any,Any downstream,NA,none,non_reasoning,0.15520985592889647,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.023381913479690025,0.0070066078032202045,-3.337123203748297,0.005919533535345211,-0.03864800045379272,-0.008115826505587327,12,car_20,car_20,1031,13,0.12814043760520333,-2.3381913479690026,0.7006607803220205,-3.864800045379272,-0.8115826505587327,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,chinese_origin,0.155999579881995,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.029223626262419644,0.010252820199732733,-2.8503012530329395,0.006007990190216129,-0.04973947209445487,-0.008707780430384424,59,car_5,car_5,4802,60,0.1607824553121232,-2.9223626262419646,1.0252820199732733,-4.973947209445487,-0.8707780430384424,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year_pre,all,0.15744403170716728,1,negative,TRUE,FALSE,FALSE
z_intelligence,0.024082474861423443,0.008238574117616278,2.9231362754786243,0.0060378377379123405,0.0073572802277725655,0.04080766949507432,35,car_15,car_15,2899,36,0.08043214139823696,2.4082474861423444,0.8238574117616279,0.7357280227772566,4.080766949507432,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year,closed,0.15744403170716728,1,positive,TRUE,FALSE,FALSE
