date,financial_currency,fx_symbol,fx_to_usd
2022-01-03,EUR,EURUSD=X,1.1373459100723267
2022-01-04,EUR,EURUSD=X,1.1302244663238525
2022-01-05,EUR,EURUSD=X,1.1283625364303589
2022-01-06,EUR,EURUSD=X,1.1313496828079224
2022-01-07,EUR,EURUSD=X,1.1296881437301636
2022-01-10,EUR,EURUSD=X,1.1353960037231445
2022-01-11,EUR,EURUSD=X,1.1330417394638062
2022-01-12,EUR,EURUSD=X,1.1366478204727173
2022-01-13,EUR,EURUSD=X,1.144164800643921
2022-01-14,EUR,EURUSD=X,1.1457115411758423
2022-01-17,EUR,EURUSD=X,1.1410704851150513
2022-01-18,EUR,EURUSD=X,1.1410574913024902
2022-01-19,EUR,EURUSD=X,1.1329647302627563
2022-01-20,EUR,EURUSD=X,1.1343399286270142
2022-01-21,EUR,EURUSD=X,1.1313753128051758
2022-01-24,EUR,EURUSD=X,1.1341469287872314
2022-01-25,EUR,EURUSD=X,1.1324130296707153
2022-01-26,EUR,EURUSD=X,1.130454421043396
2022-01-27,EUR,EURUSD=X,1.1243535280227661
2022-01-28,EUR,EURUSD=X,1.1147029399871826
2022-01-31,EUR,EURUSD=X,1.1152374744415283
2022-02-01,EUR,EURUSD=X,1.12296462059021
2022-02-02,EUR,EURUSD=X,1.1273956298828125
2022-02-03,EUR,EURUSD=X,1.1299946308135986
2022-02-04,EUR,EURUSD=X,1.14357590675354
2022-02-07,EUR,EURUSD=X,1.145514726638794
2022-02-08,EUR,EURUSD=X,1.1442956924438477
2022-02-09,EUR,EURUSD=X,1.142126202583313
2022-02-10,EUR,EURUSD=X,1.142152190208435
2022-02-11,EUR,EURUSD=X,1.1415525674819946
2022-02-14,EUR,EURUSD=X,1.1365057229995728
2022-02-15,EUR,EURUSD=X,1.1306334733963013
2022-02-16,EUR,EURUSD=X,1.1356796026229858
2022-02-17,EUR,EURUSD=X,1.1375269889831543
2022-02-18,EUR,EURUSD=X,1.1366478204727173
2022-02-21,EUR,EURUSD=X,1.131721019744873
2022-02-22,EUR,EURUSD=X,1.1309658288955688
2022-02-23,EUR,EURUSD=X,1.13291335105896
2022-02-24,EUR,EURUSD=X,1.1305694580078125
2022-02-25,EUR,EURUSD=X,1.11906898021698
2022-02-28,EUR,EURUSD=X,1.118105411529541
2022-03-01,EUR,EURUSD=X,1.1215918064117432
2022-03-02,EUR,EURUSD=X,1.1132758855819702
2022-03-03,EUR,EURUSD=X,1.1112345457077026
2022-03-04,EUR,EURUSD=X,1.1066844463348389
2022-03-07,EUR,EURUSD=X,1.087453007698059
2022-03-08,EUR,EURUSD=X,1.0865312814712524
2022-03-09,EUR,EURUSD=X,1.0898232460021973
2022-03-10,EUR,EURUSD=X,1.107382893562317
2022-03-11,EUR,EURUSD=X,1.1013944149017334
2022-03-14,EUR,EURUSD=X,1.093206763267517
2022-03-15,EUR,EURUSD=X,1.0943193435668945
2022-03-16,EUR,EURUSD=X,1.0969363451004028
2022-03-17,EUR,EURUSD=X,1.1021955013275146
2022-03-18,EUR,EURUSD=X,1.1099518537521362
2022-03-21,EUR,EURUSD=X,1.1043134927749634
2022-03-22,EUR,EURUSD=X,1.101722002029419
2022-03-23,EUR,EURUSD=X,1.1029735803604126
2022-03-24,EUR,EURUSD=X,1.1006306409835815
2022-03-25,EUR,EURUSD=X,1.1009578704833984
2022-03-27,EUR,EURUSD=X,1.098189115524292
2022-03-28,EUR,EURUSD=X,1.0993843078613281
2022-03-29,EUR,EURUSD=X,1.1091516017913818
2022-03-30,EUR,EURUSD=X,1.1161835193634033
2022-03-31,EUR,EURUSD=X,1.1072357892990112
2022-04-03,EUR,EURUSD=X,1.1047282218933105
2022-04-04,EUR,EURUSD=X,1.0975863933563232
2022-04-05,EUR,EURUSD=X,1.090643286705017
2022-04-06,EUR,EURUSD=X,1.0898232460021973
2022-04-07,EUR,EURUSD=X,1.0864840745925903
2022-04-10,EUR,EURUSD=X,1.0884946584701538
2022-04-11,EUR,EURUSD=X,1.0877959728240967
2022-04-12,EUR,EURUSD=X,1.0826143026351929
2022-04-13,EUR,EURUSD=X,1.089656949043274
2022-04-14,EUR,EURUSD=X,1.0820988416671753
2022-04-17,EUR,EURUSD=X,1.081525444984436
2022-04-18,EUR,EURUSD=X,1.0781787633895874
2022-04-19,EUR,EURUSD=X,1.0794472694396973
2022-04-20,EUR,EURUSD=X,1.0849870443344116
2022-04-21,EUR,EURUSD=X,1.0835175514221191
2022-04-24,EUR,EURUSD=X,1.0811045169830322
2022-04-25,EUR,EURUSD=X,1.0714209079742432
2022-04-26,EUR,EURUSD=X,1.0643619298934937
2022-04-27,EUR,EURUSD=X,1.0555092096328735
2022-04-28,EUR,EURUSD=X,1.0504201650619507
2022-05-01,EUR,EURUSD=X,1.0535964965820312
2022-05-02,EUR,EURUSD=X,1.0509058237075806
2022-05-03,EUR,EURUSD=X,1.0528532266616821
2022-05-04,EUR,EURUSD=X,1.0622477531433105
2022-05-05,EUR,EURUSD=X,1.0539740324020386
2022-05-08,EUR,EURUSD=X,1.053219199180603
2022-05-09,EUR,EURUSD=X,1.056579828262329
2022-05-10,EUR,EURUSD=X,1.0532968044281006
2022-05-11,EUR,EURUSD=X,1.05124831199646
2022-05-12,EUR,EURUSD=X,1.0379581451416016
2022-05-15,EUR,EURUSD=X,1.0400632619857788
2022-05-16,EUR,EURUSD=X,1.0438958406448364
2022-05-17,EUR,EURUSD=X,1.0547856092453003
2022-05-18,EUR,EURUSD=X,1.0472739934921265
2022-05-19,EUR,EURUSD=X,1.057898759841919
2022-05-22,EUR,EURUSD=X,1.0569819211959839
2022-05-23,EUR,EURUSD=X,1.0682048797607422
2022-05-24,EUR,EURUSD=X,1.0736525058746338
2022-05-25,EUR,EURUSD=X,1.0686614513397217
2022-05-26,EUR,EURUSD=X,1.0732953548431396
2022-05-29,EUR,EURUSD=X,1.0731456279754639
2022-05-30,EUR,EURUSD=X,1.0773539543151855
2022-05-31,EUR,EURUSD=X,1.0734105110168457
2022-06-01,EUR,EURUSD=X,1.0654165744781494
2022-06-02,EUR,EURUSD=X,1.0751069784164429
2022-06-05,EUR,EURUSD=X,1.0726046562194824
2022-06-06,EUR,EURUSD=X,1.0691413879394531
2022-06-07,EUR,EURUSD=X,1.0698620080947876
2022-06-08,EUR,EURUSD=X,1.071765422821045
2022-06-09,EUR,EURUSD=X,1.0619205236434937
2022-06-12,EUR,EURUSD=X,1.0489987134933472
2022-06-13,EUR,EURUSD=X,1.0415147542953491
2022-06-14,EUR,EURUSD=X,1.0440592765808105
2022-06-15,EUR,EURUSD=X,1.0456204414367676
2022-06-16,EUR,EURUSD=X,1.0546854734420776
2022-06-19,EUR,EURUSD=X,1.049141764640808
2022-06-20,EUR,EURUSD=X,1.0520778894424438
2022-06-21,EUR,EURUSD=X,1.053263545036316
2022-06-22,EUR,EURUSD=X,1.0564124584197998
2022-06-23,EUR,EURUSD=X,1.052011489868164
2022-06-26,EUR,EURUSD=X,1.0566133260726929
2022-06-27,EUR,EURUSD=X,1.0580891370773315
2022-06-28,EUR,EURUSD=X,1.0523545742034912
2022-06-29,EUR,EURUSD=X,1.04465913772583
2022-06-30,EUR,EURUSD=X,1.0477677583694458
2022-07-03,EUR,EURUSD=X,1.0433948040008545
2022-07-04,EUR,EURUSD=X,1.0433186292648315
2022-07-05,EUR,EURUSD=X,1.0257673263549805
2022-07-06,EUR,EURUSD=X,1.0186411142349243
2022-07-07,EUR,EURUSD=X,1.0169836282730103
2022-07-10,EUR,EURUSD=X,1.0166114568710327
2022-07-11,EUR,EURUSD=X,1.004752516746521
2022-07-12,EUR,EURUSD=X,1.0033109188079834
2022-07-13,EUR,EURUSD=X,1.0032706260681152
2022-07-14,EUR,EURUSD=X,1.0025665760040283
2022-07-17,EUR,EURUSD=X,1.009631872177124
2022-07-18,EUR,EURUSD=X,1.0145177841186523
2022-07-19,EUR,EURUSD=X,1.0231330394744873
2022-07-20,EUR,EURUSD=X,1.0182781219482422
2022-07-21,EUR,EURUSD=X,1.0221081972122192
2022-07-24,EUR,EURUSD=X,1.0200231075286865
2022-07-25,EUR,EURUSD=X,1.022494912147522
2022-07-26,EUR,EURUSD=X,1.0129557847976685
2022-07-27,EUR,EURUSD=X,1.0209290981292725
2022-07-28,EUR,EURUSD=X,1.0192328691482544
2022-07-31,EUR,EURUSD=X,1.0208247900009155
2022-08-01,EUR,EURUSD=X,1.0261356830596924
2022-08-02,EUR,EURUSD=X,1.015568733215332
2022-08-03,EUR,EURUSD=X,1.015764594078064
2022-08-04,EUR,EURUSD=X,1.024779200553894
2022-08-07,EUR,EURUSD=X,1.0170871019363403
2022-08-08,EUR,EURUSD=X,1.0197629928588867
2022-08-09,EUR,EURUSD=X,1.0208144187927246
2022-08-10,EUR,EURUSD=X,1.0300782918930054
2022-08-11,EUR,EURUSD=X,1.0316723585128784
2022-08-14,EUR,EURUSD=X,1.0256409645080566
2022-08-15,EUR,EURUSD=X,1.0161981582641602
2022-08-16,EUR,EURUSD=X,1.0170663595199585
2022-08-17,EUR,EURUSD=X,1.0180189609527588
2022-08-18,EUR,EURUSD=X,1.0089900493621826
2022-08-21,EUR,EURUSD=X,1.0035223960876465
2022-08-22,EUR,EURUSD=X,0.9939467906951904
2022-08-23,EUR,EURUSD=X,0.9966909885406494
2022-08-24,EUR,EURUSD=X,0.9969095587730408
2022-08-25,EUR,EURUSD=X,0.9971283078193665
2022-08-28,EUR,EURUSD=X,0.993867814540863
2022-08-29,EUR,EURUSD=X,1.0014019012451172
2022-08-30,EUR,EURUSD=X,1.0025062561035156
2022-08-31,EUR,EURUSD=X,1.003905177116394
2022-09-01,EUR,EURUSD=X,0.995232880115509
2022-09-04,EUR,EURUSD=X,0.9909427762031555
2022-09-05,EUR,EURUSD=X,0.9952229857444763
2022-09-06,EUR,EURUSD=X,0.9897951483726501
2022-09-07,EUR,EURUSD=X,0.9995701909065247
2022-09-08,EUR,EURUSD=X,1.0012015104293823
2022-09-11,EUR,EURUSD=X,1.0071406364440918
2022-09-12,EUR,EURUSD=X,1.0129557847976685
2022-09-13,EUR,EURUSD=X,0.9982032775878906
2022-09-14,EUR,EURUSD=X,0.9984025359153748
2022-09-15,EUR,EURUSD=X,0.9988313317298889
2022-09-18,EUR,EURUSD=X,1.002234935760498
2022-09-19,EUR,EURUSD=X,1.0029587745666504
2022-09-20,EUR,EURUSD=X,0.997078537940979
2022-09-21,EUR,EURUSD=X,0.983071506023407
2022-09-22,EUR,EURUSD=X,0.9841550588607788
2022-09-25,EUR,EURUSD=X,0.968992292881012
2022-09-26,EUR,EURUSD=X,0.9623712301254272
2022-09-27,EUR,EURUSD=X,0.9596191644668579
2022-09-28,EUR,EURUSD=X,0.9708172082901001
2022-09-29,EUR,EURUSD=X,0.9829555749893188
2022-10-02,EUR,EURUSD=X,0.9792688488960266
2022-10-03,EUR,EURUSD=X,0.9832068681716919
2022-10-04,EUR,EURUSD=X,0.998432457447052
2022-10-05,EUR,EURUSD=X,0.9910998940467834
2022-10-06,EUR,EURUSD=X,0.9789045453071594
2022-10-09,EUR,EURUSD=X,0.9735012650489807
2022-10-10,EUR,EURUSD=X,0.9710057377815247
2022-10-11,EUR,EURUSD=X,0.9700167775154114
2022-10-12,EUR,EURUSD=X,0.9707984328269958
2022-10-13,EUR,EURUSD=X,0.975134015083313
2022-10-16,EUR,EURUSD=X,0.973937451839447
2022-10-17,EUR,EURUSD=X,0.9846396446228027
2022-10-18,EUR,EURUSD=X,0.9863878488540649
2022-10-19,EUR,EURUSD=X,0.9766482710838318
2022-10-20,EUR,EURUSD=X,0.9778899550437927
2022-10-23,EUR,EURUSD=X,0.9860085844993591
2022-10-24,EUR,EURUSD=X,0.9886503219604492
2022-10-25,EUR,EURUSD=X,0.9963731169700623
2022-10-26,EUR,EURUSD=X,1.009193778038025
2022-10-27,EUR,EURUSD=X,0.9967803955078125
2022-10-31,EUR,EURUSD=X,0.9955002665519714
2022-11-01,EUR,EURUSD=X,0.9886307716369629
2022-11-02,EUR,EURUSD=X,0.9877909421920776
2022-11-03,EUR,EURUSD=X,0.9814409017562866
2022-11-04,EUR,EURUSD=X,0.9749630093574524
2022-11-07,EUR,EURUSD=X,0.9928810596466064
2022-11-08,EUR,EURUSD=X,1.0018634796142578
2022-11-09,EUR,EURUSD=X,1.008084774017334
2022-11-10,EUR,EURUSD=X,1.0019538402557373
2022-11-11,EUR,EURUSD=X,1.0192224979400635
2022-11-14,EUR,EURUSD=X,1.0328551530838013
2022-11-15,EUR,EURUSD=X,1.0319278240203857
2022-11-16,EUR,EURUSD=X,1.0357863903045654
2022-11-17,EUR,EURUSD=X,1.0395010709762573
2022-11-18,EUR,EURUSD=X,1.036172866821289
2022-11-21,EUR,EURUSD=X,1.0330898761749268
2022-11-22,EUR,EURUSD=X,1.0245691537857056
2022-11-23,EUR,EURUSD=X,1.0311086177825928
2022-11-24,EUR,EURUSD=X,1.0416233539581299
2022-11-25,EUR,EURUSD=X,1.040810227394104
2022-11-28,EUR,EURUSD=X,1.0367528200149536
2022-11-29,EUR,EURUSD=X,1.034554123878479
2022-11-30,EUR,EURUSD=X,1.0324499607086182
2022-12-01,EUR,EURUSD=X,1.042535424232483
2022-12-02,EUR,EURUSD=X,1.052842140197754
2022-12-05,EUR,EURUSD=X,1.0544185638427734
2022-12-06,EUR,EURUSD=X,1.0496923923492432
2022-12-07,EUR,EURUSD=X,1.0469011068344116
2022-12-08,EUR,EURUSD=X,1.051325798034668
2022-12-09,EUR,EURUSD=X,1.0559661388397217
2022-12-12,EUR,EURUSD=X,1.0522217750549316
2022-12-13,EUR,EURUSD=X,1.0541739463806152
2022-12-14,EUR,EURUSD=X,1.062665343284607
2022-12-15,EUR,EURUSD=X,1.0676347017288208
2022-12-16,EUR,EURUSD=X,1.064056158065796
2022-12-19,EUR,EURUSD=X,1.05850350856781
2022-12-20,EUR,EURUSD=X,1.0614584684371948
2022-12-21,EUR,EURUSD=X,1.062699317932129
2022-12-22,EUR,EURUSD=X,1.0610079765319824
2022-12-23,EUR,EURUSD=X,1.060333013534546
2022-12-26,EUR,EURUSD=X,1.0667804479599
2022-12-27,EUR,EURUSD=X,1.064022183418274
2022-12-28,EUR,EURUSD=X,1.0637166500091553
2022-12-29,EUR,EURUSD=X,1.062925100326538
2022-12-30,EUR,EURUSD=X,1.066075325012207
2023-01-02,EUR,EURUSD=X,1.0709733963012695
2023-01-03,EUR,EURUSD=X,1.0677714347839355
2023-01-04,EUR,EURUSD=X,1.0546854734420776
2023-01-05,EUR,EURUSD=X,1.0606365203857422
2023-01-06,EUR,EURUSD=X,1.0522217750549316
2023-01-09,EUR,EURUSD=X,1.0656323432922363
2023-01-10,EUR,EURUSD=X,1.073318362236023
2023-01-11,EUR,EURUSD=X,1.0738946199417114
2023-01-12,EUR,EURUSD=X,1.0766000747680664
2023-01-13,EUR,EURUSD=X,1.0860239267349243
2023-01-16,EUR,EURUSD=X,1.082461953163147
2023-01-17,EUR,EURUSD=X,1.0830129384994507
2023-01-18,EUR,EURUSD=X,1.0793308019638062
2023-01-19,EUR,EURUSD=X,1.0797853469848633
2023-01-20,EUR,EURUSD=X,1.083388328552246
2023-01-23,EUR,EURUSD=X,1.086507797241211
2023-01-24,EUR,EURUSD=X,1.0874292850494385
2023-01-25,EUR,EURUSD=X,1.088814616203308
2023-01-26,EUR,EURUSD=X,1.0922038555145264
2023-01-27,EUR,EURUSD=X,1.0894432067871094
2023-01-30,EUR,EURUSD=X,1.0871455669403076
2023-01-31,EUR,EURUSD=X,1.0850694179534912
2023-02-01,EUR,EURUSD=X,1.0860947370529175
2023-02-02,EUR,EURUSD=X,1.1012852191925049
2023-02-03,EUR,EURUSD=X,1.0905125141143799
2023-02-06,EUR,EURUSD=X,1.079086184501648
2023-02-07,EUR,EURUSD=X,1.0730764865875244
2023-02-08,EUR,EURUSD=X,1.0729728937149048
2023-02-09,EUR,EURUSD=X,1.0715816020965576
2023-02-10,EUR,EURUSD=X,1.0742292404174805
2023-02-13,EUR,EURUSD=X,1.0677714347839355
2023-02-14,EUR,EURUSD=X,1.0730419158935547
2023-02-15,EUR,EURUSD=X,1.0735719203948975
2023-02-16,EUR,EURUSD=X,1.0691757202148438
2023-02-17,EUR,EURUSD=X,1.0665756464004517
2023-02-20,EUR,EURUSD=X,1.0684444904327393
2023-02-21,EUR,EURUSD=X,1.068261981010437
2023-02-22,EUR,EURUSD=X,1.065200924873352
2023-02-23,EUR,EURUSD=X,1.0605803728103638
2023-02-24,EUR,EURUSD=X,1.0598047971725464
2023-02-27,EUR,EURUSD=X,1.0554758310317993
2023-02-28,EUR,EURUSD=X,1.0611205101013184
2023-03-01,EUR,EURUSD=X,1.0577309131622314
2023-03-02,EUR,EURUSD=X,1.066894292831421
2023-03-03,EUR,EURUSD=X,1.0599732398986816
2023-03-06,EUR,EURUSD=X,1.0626201629638672
2023-03-07,EUR,EURUSD=X,1.0688328742980957
2023-03-08,EUR,EURUSD=X,1.05507493019104
2023-03-09,EUR,EURUSD=X,1.0549525022506714
2023-03-10,EUR,EURUSD=X,1.0584698915481567
2023-03-13,EUR,EURUSD=X,1.0683646202087402
2023-03-14,EUR,EURUSD=X,1.0725010633468628
2023-03-15,EUR,EURUSD=X,1.0727657079696655
2023-03-16,EUR,EURUSD=X,1.0583354234695435
2023-03-17,EUR,EURUSD=X,1.0614134073257446
2023-03-20,EUR,EURUSD=X,1.0678855180740356
2023-03-21,EUR,EURUSD=X,1.071914792060852
2023-03-22,EUR,EURUSD=X,1.0774236917495728
2023-03-23,EUR,EURUSD=X,1.0870392322540283
2023-03-24,EUR,EURUSD=X,1.0835057497024536
2023-03-26,EUR,EURUSD=X,1.077818512916565
2023-03-27,EUR,EURUSD=X,1.0807071924209595
2023-03-28,EUR,EURUSD=X,1.0839520692825317
2023-03-29,EUR,EURUSD=X,1.0843634605407715
2023-03-30,EUR,EURUSD=X,1.0904649496078491
2023-04-02,EUR,EURUSD=X,1.0803335905075073
2023-04-03,EUR,EURUSD=X,1.091226577758789
2023-04-04,EUR,EURUSD=X,1.0960105657577515
2023-04-05,EUR,EURUSD=X,1.090334177017212
2023-04-06,EUR,EURUSD=X,1.0920130014419556
2023-04-09,EUR,EURUSD=X,1.0913575887680054
2023-04-10,EUR,EURUSD=X,1.086932897567749
2023-04-11,EUR,EURUSD=X,1.0917507410049438
2023-04-12,EUR,EURUSD=X,1.0999890565872192
2023-04-13,EUR,EURUSD=X,1.1054610013961792
2023-04-16,EUR,EURUSD=X,1.098659634590149
2023-04-17,EUR,EURUSD=X,1.0925379991531372
2023-04-18,EUR,EURUSD=X,1.0975382328033447
2023-04-19,EUR,EURUSD=X,1.095218300819397
2023-04-20,EUR,EURUSD=X,1.0970927476882935
2023-04-23,EUR,EURUSD=X,1.0992271900177002
2023-04-24,EUR,EURUSD=X,1.1059499979019165
2023-04-25,EUR,EURUSD=X,1.0978394746780396
2023-04-26,EUR,EURUSD=X,1.1047282218933105
2023-04-27,EUR,EURUSD=X,1.1032048463821411
2023-04-30,EUR,EURUSD=X,1.1010911464691162
2023-05-01,EUR,EURUSD=X,1.0969241857528687
2023-05-02,EUR,EURUSD=X,1.1010911464691162
2023-05-03,EUR,EURUSD=X,1.1068925857543945
2023-05-04,EUR,EURUSD=X,1.102292776107788
2023-05-07,EUR,EURUSD=X,1.10186767578125
2023-05-08,EUR,EURUSD=X,1.0996140241622925
2023-05-09,EUR,EURUSD=X,1.096467137336731
2023-05-10,EUR,EURUSD=X,1.098406195640564
2023-05-11,EUR,EURUSD=X,1.0912145376205444
2023-05-14,EUR,EURUSD=X,1.0852696895599365
2023-05-15,EUR,EURUSD=X,1.0873701572418213
2023-05-16,EUR,EURUSD=X,1.0865668058395386
2023-05-17,EUR,EURUSD=X,1.0838346481323242
2023-05-18,EUR,EURUSD=X,1.0775396823883057
2023-05-21,EUR,EURUSD=X,1.0822745561599731
2023-05-22,EUR,EURUSD=X,1.0811045169830322
2023-05-23,EUR,EURUSD=X,1.076971173286438
2023-05-24,EUR,EURUSD=X,1.0757315158843994
2023-05-25,EUR,EURUSD=X,1.0724436044692993
2023-05-28,EUR,EURUSD=X,1.0723055601119995
2023-05-29,EUR,EURUSD=X,1.0707669258117676
2023-05-30,EUR,EURUSD=X,1.073306918144226
2023-05-31,EUR,EURUSD=X,1.0695186853408813
2023-06-01,EUR,EURUSD=X,1.0760787725448608
2023-06-04,EUR,EURUSD=X,1.0698620080947876
2023-06-05,EUR,EURUSD=X,1.0711798667907715
2023-06-06,EUR,EURUSD=X,1.0698047876358032
2023-06-07,EUR,EURUSD=X,1.0707440376281738
2023-06-08,EUR,EURUSD=X,1.078271746635437
2023-06-11,EUR,EURUSD=X,1.0750954151153564
2023-06-12,EUR,EURUSD=X,1.0762988328933716
2023-06-13,EUR,EURUSD=X,1.078934907913208
2023-06-14,EUR,EURUSD=X,1.084304690361023
2023-06-15,EUR,EURUSD=X,1.0945948362350464
2023-06-18,EUR,EURUSD=X,1.0942115783691406
2023-06-19,EUR,EURUSD=X,1.0924304723739624
2023-06-20,EUR,EURUSD=X,1.0920368432998657
2023-06-21,EUR,EURUSD=X,1.0992635488510132
2023-06-22,EUR,EURUSD=X,1.0958904027938843
2023-06-25,EUR,EURUSD=X,1.0906671285629272
2023-06-26,EUR,EURUSD=X,1.091048002243042
2023-06-27,EUR,EURUSD=X,1.0957223176956177
2023-06-28,EUR,EURUSD=X,1.0915838479995728
2023-06-29,EUR,EURUSD=X,1.0868029594421387
2023-07-02,EUR,EURUSD=X,1.0907504558563232
2023-07-03,EUR,EURUSD=X,1.091309905052185
2023-07-04,EUR,EURUSD=X,1.0884946584701538
2023-07-05,EUR,EURUSD=X,1.0856584310531616
2023-07-06,EUR,EURUSD=X,1.0890636444091797
2023-07-09,EUR,EURUSD=X,1.0969723463058472
2023-07-10,EUR,EURUSD=X,1.100594401359558
2023-07-11,EUR,EURUSD=X,1.101406455039978
2023-07-12,EUR,EURUSD=X,1.1144545078277588
2023-07-13,EUR,EURUSD=X,1.1223469972610474
2023-07-16,EUR,EURUSD=X,1.1227755546569824
2023-07-17,EUR,EURUSD=X,1.1237596273422241
2023-07-18,EUR,EURUSD=X,1.1228890419006348
2023-07-19,EUR,EURUSD=X,1.120523452758789
2023-07-20,EUR,EURUSD=X,1.113709807395935
2023-07-23,EUR,EURUSD=X,1.112532615661621
2023-07-24,EUR,EURUSD=X,1.1063170433044434
2023-07-25,EUR,EURUSD=X,1.1050456762313843
2023-07-26,EUR,EURUSD=X,1.1078368425369263
2023-07-27,EUR,EURUSD=X,1.0978755950927734
2023-07-30,EUR,EURUSD=X,1.1024264097213745
2023-07-31,EUR,EURUSD=X,1.0997591018676758
2023-08-01,EUR,EURUSD=X,1.1007881164550781
2023-08-02,EUR,EURUSD=X,1.0944151878356934
2023-08-03,EUR,EURUSD=X,1.095158338546753
2023-08-06,EUR,EURUSD=X,1.1002674102783203
2023-08-07,EUR,EURUSD=X,1.100315809249878
2023-08-08,EUR,EURUSD=X,1.0958904027938843
2023-08-09,EUR,EURUSD=X,1.0977671146392822
2023-08-10,EUR,EURUSD=X,1.0981649160385132
2023-08-13,EUR,EURUSD=X,1.094439148902893
2023-08-14,EUR,EURUSD=X,1.0909883975982666
2023-08-15,EUR,EURUSD=X,1.0904173851013184
2023-08-16,EUR,EURUSD=X,1.0874884128570557
2023-08-17,EUR,EURUSD=X,1.0874648094177246
2023-08-20,EUR,EURUSD=X,1.087559461593628
2023-08-21,EUR,EURUSD=X,1.0898351669311523
2023-08-22,EUR,EURUSD=X,1.0846692323684692
2023-08-23,EUR,EURUSD=X,1.086578607559204
2023-08-24,EUR,EURUSD=X,1.07991361618042
2023-08-27,EUR,EURUSD=X,1.0797386169433594
2023-08-28,EUR,EURUSD=X,1.0825556516647339
2023-08-29,EUR,EURUSD=X,1.0869210958480835
2023-08-30,EUR,EURUSD=X,1.0932546854019165
2023-08-31,EUR,EURUSD=X,1.0844104290008545
2023-09-03,EUR,EURUSD=X,1.07758629322052
2023-09-04,EUR,EURUSD=X,1.0794472694396973
2023-09-05,EUR,EURUSD=X,1.0726161003112793
2023-09-06,EUR,EURUSD=X,1.0724204778671265
2023-09-07,EUR,EURUSD=X,1.0697818994522095
2023-09-10,EUR,EURUSD=X,1.071811318397522
2023-09-11,EUR,EURUSD=X,1.0750375986099243
2023-09-12,EUR,EURUSD=X,1.075326681137085
2023-09-13,EUR,EURUSD=X,1.0734220743179321
2023-09-14,EUR,EURUSD=X,1.0637166500091553
2023-09-17,EUR,EURUSD=X,1.0668259859085083
2023-09-18,EUR,EURUSD=X,1.0692671537399292
2023-09-19,EUR,EURUSD=X,1.0682048797607422
2023-09-20,EUR,EURUSD=X,1.065303087234497
2023-09-21,EUR,EURUSD=X,1.0661548376083374
2023-09-24,EUR,EURUSD=X,1.0648492574691772
2023-09-25,EUR,EURUSD=X,1.0591648817062378
2023-09-26,EUR,EURUSD=X,1.0569483041763306
2023-09-27,EUR,EURUSD=X,1.0505305528640747
2023-09-28,EUR,EURUSD=X,1.0562450885772705
2023-10-01,EUR,EURUSD=X,1.0565240383148193
2023-10-02,EUR,EURUSD=X,1.0480751991271973
2023-10-03,EUR,EURUSD=X,1.0472300052642822
2023-10-04,EUR,EURUSD=X,1.0507071018218994
2023-10-05,EUR,EURUSD=X,1.0546631813049316
2023-10-08,EUR,EURUSD=X,1.056747317314148
2023-10-09,EUR,EURUSD=X,1.0578875541687012
2023-10-10,EUR,EURUSD=X,1.0604791641235352
2023-10-11,EUR,EURUSD=X,1.0624282360076904
2023-10-12,EUR,EURUSD=X,1.0536741018295288
2023-10-15,EUR,EURUSD=X,1.0521553754806519
2023-10-16,EUR,EURUSD=X,1.0554312467575073
2023-10-17,EUR,EURUSD=X,1.057305932044983
2023-10-18,EUR,EURUSD=X,1.053851842880249
2023-10-19,EUR,EURUSD=X,1.0586491823196411
2023-10-22,EUR,EURUSD=X,1.0589966773986816
2023-10-23,EUR,EURUSD=X,1.0669853687286377
2023-10-24,EUR,EURUSD=X,1.059535264968872
2023-10-25,EUR,EURUSD=X,1.056725025177002
2023-10-26,EUR,EURUSD=X,1.0564459562301636
2023-10-30,EUR,EURUSD=X,1.0562450885772705
2023-10-31,EUR,EURUSD=X,1.061503529548645
2023-11-01,EUR,EURUSD=X,1.0579099655151367
2023-11-02,EUR,EURUSD=X,1.05870521068573
2023-11-03,EUR,EURUSD=X,1.0619093179702759
2023-11-06,EUR,EURUSD=X,1.0732147693634033
2023-11-07,EUR,EURUSD=X,1.0721560716629028
2023-11-08,EUR,EURUSD=X,1.0696102380752563
2023-11-09,EUR,EURUSD=X,1.0710422992706299
2023-11-10,EUR,EURUSD=X,1.0667576789855957
2023-11-13,EUR,EURUSD=X,1.069015622138977
2023-11-14,EUR,EURUSD=X,1.0701825618743896
2023-11-15,EUR,EURUSD=X,1.0878314971923828
2023-11-16,EUR,EURUSD=X,1.0854581594467163
2023-11-17,EUR,EURUSD=X,1.0853756666183472
2023-11-20,EUR,EURUSD=X,1.090702772140503
2023-11-21,EUR,EURUSD=X,1.0945948362350464
2023-11-22,EUR,EURUSD=X,1.0918222665786743
2023-11-23,EUR,EURUSD=X,1.0890873670578003
2023-11-24,EUR,EURUSD=X,1.0906314849853516
2023-11-27,EUR,EURUSD=X,1.0940439701080322
2023-11-28,EUR,EURUSD=X,1.0958423614501953
2023-11-29,EUR,EURUSD=X,1.100594401359558
2023-11-30,EUR,EURUSD=X,1.0973695516586304
2023-12-01,EUR,EURUSD=X,1.0892059803009033
2023-12-04,EUR,EURUSD=X,1.088814616203308
2023-12-05,EUR,EURUSD=X,1.0837758779525757
2023-12-06,EUR,EURUSD=X,1.0793657302856445
