"family","sample","outcome","benchmark","window","fe","control_variant","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","q_family_term","sig_p05","sig_q10_family","direction"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:is_reasoning_model",0.0241211917138147,0.0124598207079605,0.0556189564318203,10209,104,101,761,34,23,"rel_upstream_hardware*is_reasoning_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.261092475919069,0.270800492790994,0.0695236955397754,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:is_chinese_model",-0.00173094307804987,0.0160796458094047,0.914484262900762,10209,104,101,375,17,23,"rel_upstream_hardware*is_chinese_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.965265060448856,0.976107191667659,0.977054487351965,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:is_media_generation_model",-0.00641443114619959,0.014784539557743,0.665296976373701,10209,104,101,651,30,23,"rel_upstream_hardware*is_media_generation_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.837725923720792,0.884978915757578,0.789354726659823,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:is_multimodal",0.00981504198386191,0.0125518038128527,0.436030407619402,10209,104,101,1029,47,23,"rel_upstream_hardware*is_multimodal + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.69226304751351,0.792571247141933,0.565312663328951,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:is_model_family",-0.0238005345375325,0.0123282211748565,0.0562855759325385,10209,104,101,538,25,23,"rel_upstream_hardware*is_model_family + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.261092475919069,0.272927609011656,0.256967047042607,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_hardware:intel_high",0.023476304709939,0.0137707496837454,0.0912472395131547,7464,104,101,740,34,24,"rel_upstream_hardware*intel_high + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.321710186182898,0.361339068472093,0.101385821681283,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:post_2024",-0.0282542503391484,0.0148018089513877,0.0590664694973586,10209,104,101,421,93,6,"rel_upstream_cloud*post_2024 + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.265483897588908,0.281904953204619,0.177199408492076,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:post_2025",-0.0111282954861601,0.0108127200838829,0.305803253128022,10209,104,101,265,54,6,"rel_upstream_cloud*post_2025 + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.586726666165362,0.692648741117427,0.478257538272061,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_open_weight_or_open_source",0.0148439116787279,0.0126136957944344,0.241984139492575,10209,104,101,174,40,6,"rel_upstream_cloud*is_open_weight_or_open_source + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.520325325578187,0.613644627677423,0.345691627846536,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_reasoning_model",-0.0152172615488008,0.013058182596083,0.246571840909926,10209,104,101,168,34,6,"rel_upstream_cloud*is_reasoning_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.525952676041843,0.618642760297766,0.975955376945451,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_chinese_model",-0.00284185626430183,0.0195823084109572,0.884896845856576,10209,104,101,76,17,6,"rel_upstream_cloud*is_chinese_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.951273829489618,0.965667120638708,0.992533763338999,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_media_generation_model",0.00868270119560175,0.0124592342441382,0.487442239970813,10209,104,101,137,30,6,"rel_upstream_cloud*is_media_generation_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.729888130023848,0.822467049217877,0.948382369313646,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_multimodal",-0.0171350753062408,0.0118522445659441,0.151290512155882,10209,104,101,215,47,6,"rel_upstream_cloud*is_multimodal + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.410549762261816,0.483803845063762,0.819371726406381,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:is_model_family",-0.0132575710953178,0.0125089819087437,0.291694537214434,10209,104,101,108,25,6,"rel_upstream_cloud*is_model_family + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.575349214188586,0.680811611416007,0.989898931001204,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_upstream_cloud:intel_high",-0.0140720368703635,0.013742610282007,0.308247799882194,7464,104,101,167,34,7,"rel_upstream_cloud*intel_high + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.58890336082885,0.696194650684499,0.72563735916021,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:post_2024",0.0334074872397302,0.0140207778437233,0.0190193583694492,10209,104,101,1485,93,16,"rel_downstream_integrator*post_2024 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.163841821232966,0.166752750870153,0.0782666085730084,TRUE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:post_2025",-0.0174117316347182,0.0110167138599129,0.117062368171651,10209,104,101,863,54,16,"rel_downstream_integrator*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.362989484313624,0.415134607128124,0.130069297968501,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_open_weight_or_open_source",-0.00273553563854417,0.0116170735708905,0.814307282134774,10209,104,101,637,40,16,"rel_downstream_integrator*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.91666919036655,0.937603093666007,0.96572678472258,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_reasoning_model",-0.0161429416743105,0.0124402271402928,0.197309591926687,10209,104,101,544,34,16,"rel_downstream_integrator*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.4708680736716,0.560774629686374,0.219232879918541,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_chinese_model",-0.00215435951946475,0.0149370522457318,0.885601286141307,10209,104,101,272,17,16,"rel_downstream_integrator*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.951565111085492,0.965667120638708,0.976761680342223,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_media_generation_model",0.0117446705041236,0.0132636411582861,0.377961117933908,10209,104,101,480,30,16,"rel_downstream_integrator*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.64630583792884,0.758901755875053,0.660889684968551,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_multimodal",-0.0192746950104739,0.0112141705890197,0.0886586263077785,10209,104,101,751,47,16,"rel_downstream_integrator*is_multimodal + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.316849573212032,0.355832594775814,0.337751834723941,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:is_model_family",0.0183590373867547,0.0120929807872239,0.132038455125637,10209,104,101,399,25,16,"rel_downstream_integrator*is_model_family + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.385825739303604,0.44686857815417,0.272275141393684,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_integrator:intel_high",-0.0128809759939867,0.0128575426184903,0.318777088856175,7464,104,101,528,34,17,"rel_downstream_integrator*intel_high + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.597887970354449,0.705684245122876,0.335654267902689,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:post_2024",0.0211127249873882,0.00637753328471875,0.00128456481292606,10209,104,101,2232,93,24,"rel_downstream_deployer*post_2024 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.0358504845852654,0.058641964874571,0.00440422221574649,TRUE,TRUE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:post_2025",-0.00832002503415933,0.00509706394509101,0.105666321174265,10209,104,101,1296,54,24,"rel_downstream_deployer*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.345664938911569,0.39106414191597,0.132082901467831,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_open_weight_or_open_source",-0.00179753941948719,0.00542164020047919,0.740903479238353,10209,104,101,959,40,24,"rel_downstream_deployer*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.874641672186344,0.908466910015223,0.896387573925508,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_reasoning_model",-0.00196795297998757,0.00548995180398218,0.720729372028824,10209,104,101,816,34,24,"rel_downstream_deployer*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.86441733972435,0.903549880369411,0.90091171503603,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_chinese_model",-0.00169693428129169,0.00674191224321236,0.801775051480258,10209,104,101,408,17,24,"rel_downstream_deployer*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.909043702874324,0.932917493788978,0.829422467048542,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_media_generation_model",-0.00364905152776026,0.00639193740180158,0.569322078773602,10209,104,101,719,30,24,"rel_downstream_deployer*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.786066512041888,0.863799016070293,0.976747903991722,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_multimodal",0.00324779789406373,0.0052700112184419,0.539069965576499,10209,104,101,1127,47,24,"rel_downstream_deployer*is_multimodal + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.766576728543283,0.847193196378252,0.999720876282779,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:is_model_family",0.0122547268026516,0.00560387860057459,0.0310178304325368,10209,104,101,600,25,24,"rel_downstream_deployer*is_model_family + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.20706954340078,0.212387219330569,0.0730864396138681,TRUE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_downstream_deployer:intel_high",-0.00192455715638567,0.00585724581973501,0.743142405085413,7464,104,101,792,34,25,"rel_downstream_deployer*intel_high + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.875530562197732,0.908957172106384,0.796224005448656,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:post_2024",-0.011160331248099,0.0132376029793373,0.401138427783046,10209,104,101,556,93,7,"rel_competitor*post_2024 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.665295252657998,0.774263288491084,0.802276855566092,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:post_2025",-0.0037931213918084,0.00796601904399901,0.634966932473717,10209,104,101,322,54,7,"rel_competitor*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.821590755222805,0.879622285407675,0.956323528277741,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_open_weight_or_open_source",0.0139877168587154,0.00811903164649781,0.0879202255655155,10209,104,101,237,40,7,"rel_competitor*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.315929947396399,0.354666308902657,0.219800563913789,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_reasoning_model",0.00180235314899073,0.00949997143336296,0.849900398892791,10209,104,101,205,34,7,"rel_competitor*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.935997434690758,0.948603121878523,0.998964672616993,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_chinese_model",0.00529301857065087,0.0132005579635879,0.689273305285522,10209,104,101,102,17,6,"rel_competitor*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.85044550592418,0.890426316829106,0.943858316606475,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_media_generation_model",-0.0079834791373475,0.00759937764752799,0.295926753162165,10209,104,101,189,30,7,"rel_competitor*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.578961276682268,0.684043452171369,0.647903516035891,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_multimodal",-0.00605933114140859,0.00771063519144151,0.43376488976114,10209,104,101,274,47,7,"rel_competitor*is_multimodal + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.69070561052861,0.790824910089282,0.945056985402341,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:is_model_family",-0.00847403613722256,0.00890298936818016,0.343416933279806,10209,104,101,147,25,7,"rel_competitor*is_model_family + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.621088867274627,0.733775749525916,0.999027938555642,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","rel_competitor:intel_high",-0.00113442525624318,0.0103187143654922,0.912671969259258,7464,104,101,201,34,8,"rel_competitor*intel_high + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.964653479237341,0.975901150677737,0.998295034056241,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:post_2024",-0.00977387621709634,0.0124534923106929,0.434354590768734,10209,104,101,2461,93,29,"upstream_any*post_2024 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.690843794618117,0.790824910089282,0.795779533392262,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:post_2025",0.0302345484902532,0.0124345477097983,0.016763087671275,10209,104,101,1474,54,29,"upstream_any*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.152128484514628,0.158368757123945,0.0278389102142758,TRUE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_open_weight_or_open_source",-0.000702057388715633,0.013152519497363,0.957533992641281,10209,104,101,1039,40,29,"upstream_any*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.983677537291714,0.993993783770737,0.957533992641281,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_reasoning_model",0.0178876006478732,0.0126829526671386,0.16144460652937,10209,104,101,929,34,29,"upstream_any*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.425326515132357,0.504726822518137,0.172976364138611,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_chinese_model",-0.002147397788068,0.0156189263367353,0.890914351055659,10209,104,101,451,17,29,"upstream_any*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.953799094878216,0.966903979384888,0.96345244092348,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_media_generation_model",-0.00376934212480196,0.0146331576791636,0.797237960189527,10209,104,101,788,30,29,"upstream_any*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.906541301372515,0.930385618444951,0.884137010275124,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_multimodal",0.00512606872937281,0.0124011695969999,0.68020684804575,10209,104,101,1244,47,29,"upstream_any*is_multimodal + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.845982163558465,0.889525277167809,0.776259445914624,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:is_model_family",-0.0239109532287811,0.0121668811986332,0.0520783517282474,10209,104,101,646,25,29,"upstream_any*is_model_family + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.254689003009787,0.258866451268443,0.306942891562036,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","upstream_any:intel_high",0.0178374963348331,0.0137216991760595,0.196520376972546,7464,104,101,907,34,30,"upstream_any*intel_high + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.469844681152267,0.559871002022504,0.210557546756299,FALSE,FALSE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","downstream_any:post_2024",0.0354142227962739,0.0074487650281396,6.48827850073618e-06,10209,104,101,3717,93,40,"downstream_any*post_2024 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.000818340420713445,0.00513871657258305,5.19062280058894e-05,TRUE,TRUE,"positive"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","downstream_any:post_2025",-0.0162558278474028,0.00875689689110176,0.0662625732121881,10209,104,101,2159,54,40,"downstream_any*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.276384348228666,0.303825669774841,0.0795150878546257,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","downstream_any:is_open_weight_or_open_source",-0.00292243999620739,0.00924776230356847,0.75262991853664,10209,104,101,1596,40,40,"downstream_any*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.880400104493341,0.910513587801964,0.955249609438644,FALSE,FALSE,"negative"
"interaction_wide","high_date","car_mm_spy_0_20","car_mm_spy","0_20","event","event_core","downstream_any:is_reasoning_model",-0.010612391732404,0.00954432956735671,0.268767401268558,10209,104,101,1360,34,40,"downstream_any*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.553457640866926,0.654965482475994,0.278035242691612,FALSE,FALSE,"negative"
