"family","sample","outcome","fe","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","sig_p05","sig_q10_family","direction"
"joint_core","main","car_mm_qqq_0_20","event","rel_is_investor",0.0116365266315802,0.0120541942307892,0.336263293171684,12112,124,101,89,45,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.711190827516701,0.79194881037315,FALSE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","event","rel_is_owner",0.012386609175717,0.0137678522061978,0.370050581353571,12112,124,101,53,32,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.732320259945225,0.802322056917035,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_upstream_hardware",0.0154009246376602,0.00674171568567908,0.0240606955494242,12112,124,101,2688,124,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.213872849328215,0.171543847898673,TRUE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_upstream_cloud",0.00591000377048744,0.00605640706253914,0.331065636065759,12112,124,101,562,123,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.710770339778262,0.636272336442478,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_downstream_integrator",-0.00867523219207542,0.00548282104095868,0.116158913169849,12112,124,101,1971,124,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.462735482562865,0.373008180397159,FALSE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_downstream_deployer",-0.00485959700712524,0.00238760731826288,0.0439651459720237,12112,124,101,2949,124,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.280255910578637,0.227967423558642,TRUE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_competitor",0.01048722366117,0.00546391763977048,0.0572551525715083,12112,124,101,746,123,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.309487311197342,0.249076087457974,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_is_investor",0.0176127233239457,0.0114864519309353,0.127758393900755,12112,124,101,89,45,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.485658514057867,0.391842320340249,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","rel_is_owner",0.00393429011499233,0.0119977806928734,0.743531067415373,12112,124,101,53,32,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.858158095391389,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","upstream_any",0.0156613276142892,0.00622814946681734,0.0132071185597667,12112,124,101,3250,124,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.1754091474495,0.138950971794954,TRUE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","downstream_any",-0.00823402803674068,0.00409856131524971,0.0467260466465283,12112,124,101,4920,124,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.289959811353871,0.233378734669613,TRUE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","event","related_any",0.00307096350943062,0.00272261160385358,0.261537399758566,12112,124,101,8173,124,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.652314636966026,0.567278303701678,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","event","platform_bigtech",0.00622364845648185,0.00513075625524071,0.227451205785347,12112,124,101,869,123,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.622744846493465,0.528078720073383,FALSE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_upstream_hardware",0.0161983558142585,0.00623972368476639,0.0105796007154593,12112,124,101,2688,124,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.169130701898127,0.235636561389775,TRUE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_upstream_cloud",0.00200204718598339,0.00772449760901586,0.795928444124118,12112,124,101,562,123,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.924490388819302,0.963541986350337,FALSE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_downstream_integrator",-0.0047703306891006,0.00484431651673104,0.326691112914877,12112,124,101,1971,124,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.708069480143285,0.79194881037315,FALSE,FALSE,"negative"
"joint_core","main","car_mm_qqq_0_20","year","rel_downstream_deployer",4.25651942053492e-05,0.00241025341359542,0.985938666330833,12112,124,101,2949,124,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.996204649744099,0.999030707465828,FALSE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_competitor",0.0147185745064509,0.00628271214162146,0.0207499939489839,12112,124,101,746,123,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.203319069267633,0.269585184537959,TRUE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_is_investor",0.0120097849189668,0.0112765686874397,0.288952549187968,12112,124,101,89,45,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.678889983407855,0.789026726772181,FALSE,FALSE,"positive"
"joint_core","main","car_mm_qqq_0_20","year","rel_is_owner",0.0104724526804674,0.0128591866588619,0.41699284622484,12112,124,101,53,32,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.766276217399015,0.824421472627708,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_upstream_hardware",0.0162179448507858,0.0067095182609761,0.017110064477236,12112,124,101,2688,124,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.190861232163829,0.153194763342694,TRUE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_upstream_cloud",0.0064197289451883,0.00608217751726396,0.293266226562887,12112,124,101,562,123,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.682774158776568,0.601371489889275,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_downstream_integrator",-0.00859800029828999,0.00547365303056816,0.118798644879373,12112,124,101,1971,124,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.466717537495006,0.376657138188003,FALSE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_downstream_deployer",-0.00492853186535287,0.00239627920995854,0.0418254577062735,12112,124,101,2949,124,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.275503927506987,0.223650016901602,TRUE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_competitor",0.0102701150543291,0.00546782495932233,0.0627102037236797,12112,124,101,746,123,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.328971560517664,0.262428569930616,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_is_investor",0.018499721315277,0.0107845005136099,0.0887901203454428,12112,124,101,89,45,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.397382356790793,0.32173361254584,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","rel_is_owner",0.00287130286850639,0.0109588130606872,0.793753117649381,12112,124,101,53,32,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.923304244448571,0.887862296540411,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","upstream_any",0.0165221482807853,0.00621550061801292,0.00889962419821214,12112,124,101,3250,124,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.162434281957426,0.12739058964624,TRUE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","downstream_any",-0.00824728535820025,0.00410636822704629,0.0467896556591853,12112,124,101,4920,124,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.289959811353871,0.233378734669613,TRUE,FALSE,"negative"
"single_or_bundle","main","car_mm_qqq_0_20","year","related_any",0.00389627876589061,0.00278404279576219,0.164178885934827,12112,124,101,8173,124,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.536641915210876,0.442020077516843,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_qqq_0_20","year","platform_bigtech",0.00658876641961642,0.00516848891712102,0.204784530253678,12112,124,101,869,123,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.600101187556566,0.506208951188868,FALSE,FALSE,"positive"
"joint_core","main","car_mm_soxx_0_20","event","rel_upstream_hardware",0.00996212996695668,0.00435214319075962,0.0237838191797554,12112,124,101,2688,124,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.212592797137479,0.27747789043048,TRUE,FALSE,"positive"
"joint_core","main","car_mm_soxx_0_20","event","rel_upstream_cloud",-0.00340870690916017,0.00753560358469045,0.65181586984035,12112,124,101,562,123,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.886817379999037,0.942392890119232,FALSE,FALSE,"negative"
"joint_core","main","car_mm_soxx_0_20","event","rel_downstream_integrator",-0.00615029648004505,0.00499317358162758,0.220395529852876,12112,124,101,1971,124,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.617030354793703,0.75785129563445,FALSE,FALSE,"negative"
"joint_core","main","car_mm_soxx_0_20","event","rel_downstream_deployer",-0.000881380719161596,0.00250531193483469,0.725586657270275,12112,124,101,2949,124,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.950561077294807,FALSE,FALSE,"negative"
"joint_core","main","car_mm_soxx_0_20","event","rel_competitor",0.0151551360063713,0.0067079020775877,0.025625315562223,12112,124,101,746,123,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.220696180274169,0.286807842111093,TRUE,FALSE,"positive"
"joint_core","main","car_mm_soxx_0_20","event","rel_is_investor",0.00968114902178626,0.0121450225826262,0.426912212051277,12112,124,101,89,45,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.773129076719913,0.829821169271117,FALSE,FALSE,"positive"
"joint_core","main","car_mm_soxx_0_20","event","rel_is_owner",0.0149929044401182,0.0142205437489969,0.293806255198542,12112,124,101,53,32,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.682774158776568,0.789026726772181,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_upstream_hardware",0.0110223135623503,0.00486084087260532,0.025100305272407,12112,124,101,2688,124,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.219062089279693,0.176668823657387,TRUE,FALSE,"positive"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_upstream_cloud",0.00369800964565177,0.00603963930050592,0.541476291989295,12112,124,101,562,123,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.843032716710505,0.77295430819774,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_downstream_integrator",-0.00796583571405721,0.00510054495808385,0.12091343292091,12112,124,101,1971,124,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.472271861225643,0.381125323591348,FALSE,FALSE,"negative"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_downstream_deployer",-0.00347027142367842,0.00208256083376276,0.09818873568025,12112,124,101,2949,124,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.420621089928782,0.343660574880875,FALSE,FALSE,"negative"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_competitor",0.00918251253692151,0.00578043804935129,0.114729379315308,12112,124,101,746,123,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.459491882113873,0.371059191679096,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_soxx_0_20","event","rel_is_investor",0.0131953825034987,0.0116548656931184,0.259761949484753,12112,124,101,89,45,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.651525568216406,0.565818107788572,FALSE,FALSE,"positive"
