date,Mkt_RF,Mkt_RF_decimal,SMB,SMB_decimal,HML,HML_decimal,RF,RF_decimal
2024-05-28,-0.04,-0.0004,0.29,0.0029,-0.88,-0.0088,0.02,0.0002
2024-05-29,-0.77,-0.0077,-0.28,-0.0028000000000000004,-0.62,-0.0062,0.02,0.0002
2024-05-30,-0.53,-0.0053,1.03,0.0103,1.0,0.01,0.02,0.0002
2024-05-31,0.68,0.0068000000000000005,-0.36,-0.0036,0.78,0.0078000000000000005,0.02,0.0002
2024-06-03,0.05,0.0005,-0.2,-0.002,-0.57,-0.005699999999999999,0.02,0.0002
2024-06-04,-0.06,-0.0006,-0.99,-0.009899999999999999,-0.76,-0.0076,0.02,0.0002
2024-06-05,1.23,0.0123,0.47,0.004699999999999999,-0.61,-0.0060999999999999995,0.02,0.0002
2024-06-06,-0.06,-0.0006,-0.44,-0.0044,-0.07,-0.0007000000000000001,0.02,0.0002
2024-06-07,-0.23,-0.0023,-0.99,-0.009899999999999999,0.07,0.0007000000000000001,0.02,0.0002
2024-06-10,0.27,0.0027,-0.12,-0.0012,-0.28,-0.0028000000000000004,0.02,0.0002
2024-06-11,0.2,0.002,0.13,0.0013,-1.06,-0.0106,0.02,0.0002
2024-06-12,0.94,0.009399999999999999,0.84,0.0084,0.09,0.0009,0.02,0.0002
2024-06-13,0.05,0.0005,-0.85,-0.0085,-0.63,-0.0063,0.02,0.0002
2024-06-14,-0.16,-0.0016,-1.29,-0.0129,-0.64,-0.0064,0.02,0.0002
2024-06-17,0.78,0.0078000000000000005,-0.41,-0.0040999999999999995,0.52,0.0052,0.02,0.0002
2024-06-18,0.2,0.002,-0.54,-0.0054,0.37,0.0037,0.02,0.0002
2024-06-20,-0.3,-0.003,-0.37,-0.0037,0.25,0.0025,0.02,0.0002
2024-06-21,-0.13,-0.0013,0.58,0.0058,-0.51,-0.0051,0.02,0.0002
2024-06-24,-0.26,-0.0026,0.25,0.0025,1.09,0.0109,0.02,0.0002
2024-06-25,0.31,0.0031,-0.55,-0.0055000000000000005,-1.21,-0.0121,0.02,0.0002
2024-06-26,0.16,0.0016,0.1,0.001,-0.21,-0.0021,0.02,0.0002
2024-06-27,0.14,0.0014000000000000002,0.72,0.0072,-0.39,-0.0039000000000000003,0.02,0.0002
2024-06-28,-0.35,-0.0034999999999999996,0.72,0.0072,1.27,0.0127,0.02,0.0002
2024-07-01,0.23,0.0023,-0.99,-0.009899999999999999,-0.47,-0.004699999999999999,0.02,0.0002
2024-07-02,0.57,0.005699999999999999,-0.54,-0.0054,0.4,0.004,0.02,0.0002
2024-07-03,0.48,0.0048,-0.04,-0.0004,-0.69,-0.0069,0.02,0.0002
2024-07-05,0.48,0.0048,-0.47,-0.004699999999999999,-1.43,-0.0143,0.02,0.0002
2024-07-08,0.1,0.001,0.62,0.0062,-0.19,-0.0019,0.02,0.0002
2024-07-09,0.0,0.0,-0.6,-0.006,0.51,0.0051,0.02,0.0002
2024-07-10,0.97,0.0097,-0.06,-0.0006,0.4,0.004,0.02,0.0002
2024-07-11,-0.6,-0.006,3.6,0.036000000000000004,1.76,0.0176,0.02,0.0002
2024-07-12,0.58,0.0058,0.72,0.0072,-0.46,-0.0046,0.02,0.0002
2024-07-15,0.38,0.0038,0.98,0.0098,0.6,0.006,0.02,0.0002
2024-07-16,0.82,0.008199999999999999,2.35,0.0235,1.34,0.0134,0.02,0.0002
2024-07-17,-1.49,-0.0149,-0.32,-0.0032,2.44,0.024399999999999998,0.02,0.0002
2024-07-18,-0.95,-0.0095,-1.09,-0.0109,0.02,0.0002,0.02,0.0002
2024-07-19,-0.68,-0.0068000000000000005,0.16,0.0016,-0.13,-0.0013,0.02,0.0002
2024-07-22,1.08,0.0108,0.88,0.0088,-0.56,-0.005600000000000001,0.02,0.0002
2024-07-23,-0.07,-0.0007000000000000001,1.29,0.0129,0.0,0.0,0.02,0.0002
2024-07-24,-2.4,-0.024,-0.66,-0.0066,1.71,0.0171,0.02,0.0002
2024-07-25,-0.3,-0.003,1.48,0.0148,0.67,0.0067,0.02,0.0002
2024-07-26,1.1,0.011000000000000001,0.53,0.0053,-0.17,-0.0017000000000000001,0.02,0.0002
2024-07-29,-0.02,-0.0002,-1.0,-0.01,-0.48,-0.0048,0.02,0.0002
2024-07-30,-0.49,-0.0049,0.09,0.0009,1.34,0.0134,0.02,0.0002
2024-07-31,1.52,0.0152,-0.34,-0.0034000000000000002,-1.33,-0.013300000000000001,0.02,0.0002
2024-08-01,-1.61,-0.0161,-1.31,-0.0131,-0.66,-0.0066,0.02,0.0002
2024-08-02,-2.11,-0.021099999999999997,-1.01,-0.0101,-0.77,-0.0077,0.02,0.0002
2024-08-05,-3.02,-0.0302,-0.45,-0.0045000000000000005,-0.01,-0.0001,0.02,0.0002
2024-08-06,1.0,0.01,0.02,0.0002,-0.56,-0.005600000000000001,0.02,0.0002
2024-08-07,-0.83,-0.0083,-0.77,-0.0077,0.7,0.006999999999999999,0.02,0.0002
2024-08-08,2.38,0.023799999999999998,0.43,0.0043,-0.81,-0.008100000000000001,0.02,0.0002
2024-08-09,0.43,0.0043,-0.77,-0.0077,-0.34,-0.0034000000000000002,0.02,0.0002
2024-08-12,-0.08,-0.0008,-0.66,-0.0066,-0.58,-0.0058,0.02,0.0002
2024-08-13,1.69,0.0169,0.57,0.005699999999999999,-0.75,-0.0075,0.02,0.0002
2024-08-14,0.3,0.003,-1.13,-0.0113,0.25,0.0025,0.02,0.0002
2024-08-15,1.77,0.0177,1.27,0.0127,-0.75,-0.0075,0.02,0.0002
2024-08-16,0.22,0.0022,-0.03,-0.0003,0.77,0.0077,0.02,0.0002
2024-08-19,0.98,0.0098,0.46,0.0046,-0.26,-0.0026,0.02,0.0002
2024-08-20,-0.31,-0.0031,-0.66,-0.0066,-0.65,-0.006500000000000001,0.02,0.0002
2024-08-21,0.51,0.0051,1.02,0.0102,-0.64,-0.0064,0.02,0.0002
2024-08-22,-0.96,-0.0096,-0.68,-0.0068000000000000005,1.37,0.0137,0.02,0.0002
2024-08-23,1.29,0.0129,1.91,0.0191,0.85,0.0085,0.02,0.0002
2024-08-26,-0.34,-0.0034000000000000002,0.1,0.001,0.18,0.0018,0.02,0.0002
2024-08-27,0.05,0.0005,-0.85,-0.0085,0.02,0.0002,0.02,0.0002
2024-08-28,-0.66,-0.0066,-0.55,-0.0055000000000000005,1.14,0.011399999999999999,0.02,0.0002
2024-08-29,0.07,0.0007000000000000001,0.38,0.0038,0.29,0.0029,0.02,0.0002
2024-08-30,0.98,0.0098,-0.55,-0.0055000000000000005,0.05,0.0005,0.02,0.0002
2024-09-03,-2.26,-0.0226,-1.24,-0.0124,1.36,0.013600000000000001,0.02,0.0002
2024-09-04,-0.22,-0.0022,0.15,0.0015,-0.58,-0.0058,0.02,0.0002
2024-09-05,-0.31,-0.0031,0.26,0.0026,-0.68,-0.0068000000000000005,0.02,0.0002
2024-09-06,-1.82,-0.0182,-0.21,-0.0021,0.18,0.0018,0.02,0.0002
2024-09-09,1.09,0.0109,-0.83,-0.0083,-0.72,-0.0072,0.02,0.0002
2024-09-10,0.4,0.004,0.15,0.0015,-0.83,-0.0083,0.02,0.0002
2024-09-11,1.04,0.0104,-0.03,-0.0003,-1.64,-0.016399999999999998,0.02,0.0002
2024-09-12,0.8,0.008,0.62,0.0062,-0.5,-0.005,0.02,0.0002
2024-09-13,0.7,0.006999999999999999,1.9,0.019,0.03,0.0003,0.02,0.0002
2024-09-16,0.16,0.0016,-0.34,-0.0034000000000000002,0.91,0.0091,0.02,0.0002
2024-09-17,0.08,0.0008,0.53,0.0053,0.55,0.0055000000000000005,0.02,0.0002
2024-09-18,-0.25,-0.0025,0.12,0.0012,0.27,0.0027,0.02,0.0002
2024-09-19,1.77,0.0177,0.48,0.0048,-0.2,-0.002,0.02,0.0002
2024-09-20,-0.26,-0.0026,-0.73,-0.0073,-0.63,-0.0063,0.02,0.0002
2024-09-23,0.21,0.0021,-0.81,-0.008100000000000001,-0.1,-0.001,0.02,0.0002
2024-09-24,0.24,0.0024,0.11,0.0011,-0.57,-0.005699999999999999,0.02,0.0002
2024-09-25,-0.29,-0.0029,-0.65,-0.006500000000000001,-0.71,-0.0070999999999999995,0.02,0.0002
2024-09-26,0.43,0.0043,0.18,0.0018,0.43,0.0043,0.02,0.0002
2024-09-27,-0.09,-0.0009,0.42,0.0042,0.57,0.005699999999999999,0.02,0.0002
2024-09-30,0.36,0.0036,-0.12,-0.0012,0.14,0.0014000000000000002,0.02,0.0002
2024-10-01,-0.97,-0.0097,-0.89,-0.0089,-0.04,-0.0004,0.02,0.0002
2024-10-02,0.0,0.0,-0.19,-0.0019,-0.17,-0.0017000000000000001,0.02,0.0002
2024-10-03,-0.23,-0.0023,-0.6,-0.006,0.2,0.002,0.02,0.0002
2024-10-04,1.03,0.0103,0.39,0.0039000000000000003,0.27,0.0027,0.02,0.0002
2024-10-07,-0.97,-0.0097,-0.16,-0.0016,0.3,0.003,0.02,0.0002
2024-10-08,0.87,0.0087,-0.3,-0.003,-1.11,-0.0111,0.02,0.0002
2024-10-09,0.69,0.0069,-0.46,-0.0046,0.18,0.0018,0.02,0.0002
2024-10-10,-0.2,-0.002,-0.32,-0.0032,0.09,0.0009,0.02,0.0002
2024-10-11,0.75,0.0075,1.07,0.010700000000000001,0.76,0.0076,0.02,0.0002
2024-10-14,0.7,0.006999999999999999,-0.02,-0.0002,-0.31,-0.0031,0.02,0.0002
2024-10-15,-0.72,-0.0072,0.76,0.0076,0.51,0.0051,0.02,0.0002
2024-10-16,0.52,0.0052,0.91,0.0091,0.54,0.0054,0.02,0.0002
2024-10-17,-0.05,-0.0005,-0.09,-0.0009,0.16,0.0016,0.02,0.0002
2024-10-18,0.36,0.0036,-0.19,-0.0019,-0.74,-0.0074,0.02,0.0002
2024-10-21,-0.29,-0.0029,-1.03,-0.0103,-1.19,-0.011899999999999999,0.02,0.0002
2024-10-22,-0.11,-0.0011,-0.31,-0.0031,0.58,0.0058,0.02,0.0002
2024-10-23,-0.97,-0.0097,-0.38,-0.0038,1.08,0.0108,0.02,0.0002
2024-10-24,0.29,0.0029,0.15,0.0015,-0.29,-0.0029,0.02,0.0002
2024-10-25,-0.08,-0.0008,-0.02,-0.0002,-0.82,-0.008199999999999999,0.02,0.0002
2024-10-28,0.38,0.0038,1.13,0.0113,0.64,0.0064,0.02,0.0002
2024-10-29,0.15,0.0015,0.14,0.0014000000000000002,-1.07,-0.010700000000000001,0.02,0.0002
2024-10-30,-0.32,-0.0032,-0.08,-0.0008,0.74,0.0074,0.02,0.0002
2024-10-31,-1.8,-0.018000000000000002,-0.38,-0.0038,0.59,0.0059,0.02,0.0002
2024-11-01,0.47,0.004699999999999999,0.59,0.0059,-1.07,-0.010700000000000001,0.02,0.0002
2024-11-04,-0.27,-0.0027,0.81,0.008100000000000001,-0.55,-0.0055000000000000005,0.02,0.0002
2024-11-05,1.3,0.013000000000000001,0.82,0.008199999999999999,-0.12,-0.0012,0.02,0.0002
2024-11-06,2.91,0.0291,1.89,0.0189,3.59,0.0359,0.02,0.0002
2024-11-07,0.66,0.0066,-0.17,-0.0017000000000000001,-2.72,-0.027200000000000002,0.02,0.0002
2024-11-08,0.43,0.0043,0.4,0.004,-0.5,-0.005,0.02,0.0002
2024-11-11,0.32,0.0032,0.91,0.0091,0.86,0.0086,0.02,0.0002
2024-11-12,-0.38,-0.0038,-1.24,-0.0124,0.13,0.0013,0.02,0.0002
2024-11-13,-0.12,-0.0012,-1.04,-0.0104,0.18,0.0018,0.02,0.0002
2024-11-14,-0.71,-0.0070999999999999995,-0.82,-0.008199999999999999,0.72,0.0072,0.02,0.0002
2024-11-15,-1.38,-0.0138,-0.86,-0.0086,1.66,0.0166,0.02,0.0002
2024-11-18,0.41,0.0040999999999999995,-0.39,-0.0039000000000000003,-0.01,-0.0001,0.02,0.0002
2024-11-19,0.49,0.0049,0.8,0.008,-1.61,-0.0161,0.02,0.0002
2024-11-20,0.04,0.0004,-0.01,-0.0001,-0.11,-0.0011,0.02,0.0002
2024-11-21,0.65,0.006500000000000001,0.81,0.008100000000000001,0.28,0.0028000000000000004,0.02,0.0002
2024-11-22,0.53,0.0053,1.25,0.0125,0.43,0.0043,0.02,0.0002
2024-11-25,0.41,0.0040999999999999995,1.08,0.0108,0.22,0.0022,0.02,0.0002
2024-11-26,0.42,0.0042,-0.93,-0.009300000000000001,-0.68,-0.0068000000000000005,0.02,0.0002
2024-11-27,-0.39,-0.0039000000000000003,0.27,0.0027,0.49,0.0049,0.02,0.0002
2024-11-29,0.54,0.0054,0.13,0.0013,-0.64,-0.0064,0.02,0.0002
2024-12-02,0.23,0.0023,0.45,0.0045000000000000005,-0.66,-0.0066,0.02,0.0002
2024-12-03,0.04,0.0004,-0.57,-0.005699999999999999,-0.55,-0.0055000000000000005,0.02,0.0002
2024-12-04,0.7,0.006999999999999999,0.41,0.0040999999999999995,-1.22,-0.012199999999999999,0.02,0.0002
2024-12-05,-0.28,-0.0028000000000000004,-1.11,-0.0111,0.47,0.004699999999999999,0.02,0.0002
2024-12-06,0.35,0.0034999999999999996,0.61,0.0060999999999999995,-1.05,-0.0105,0.02,0.0002
2024-12-09,-0.73,-0.0073,0.41,0.0040999999999999995,0.11,0.0011,0.02,0.0002
2024-12-10,-0.36,-0.0036,-0.02,-0.0002,0.12,0.0012,0.02,0.0002
2024-12-11,0.87,0.0087,0.17,0.0017000000000000001,-0.58,-0.0058,0.02,0.0002
2024-12-12,-0.62,-0.0062,-0.86,-0.0086,0.43,0.0043,0.02,0.0002
2024-12-13,-0.05,-0.0005,-0.48,-0.0048,-0.3,-0.003,0.02,0.0002
2024-12-16,0.46,0.0046,0.74,0.0074,-1.02,-0.0102,0.02,0.0002
2024-12-17,-0.49,-0.0049,-0.42,-0.0042,-0.58,-0.0058,0.02,0.0002
2024-12-18,-3.17,-0.0317,-1.41,-0.0141,0.07,0.0007000000000000001,0.02,0.0002
2024-12-19,-0.12,-0.0012,-0.26,-0.0026,0.01,0.0001,0.02,0.0002
2024-12-20,1.07,0.010700000000000001,-0.15,-0.0015,0.07,0.0007000000000000001,0.02,0.0002
2024-12-23,0.61,0.0060999999999999995,-0.7,-0.006999999999999999,-0.2,-0.002,0.02,0.0002
2024-12-24,1.11,0.0111,-0.09,-0.0009,-0.05,-0.0005,0.02,0.0002
2024-12-26,0.01,0.0001,1.03,0.0103,-0.18,-0.0018,0.02,0.0002
2024-12-27,-1.17,-0.011699999999999999,-0.65,-0.006500000000000001,0.55,0.0055000000000000005,0.02,0.0002
2024-12-30,-1.09,-0.0109,0.13,0.0013,0.74,0.0074,0.02,0.0002
2024-12-31,-0.46,-0.0046,0.02,0.0002,0.71,0.0070999999999999995,0.02,0.0002
2025-01-02,-0.16,-0.0016,0.1,0.001,-0.29,-0.0029,0.02,0.0002
2025-01-03,1.34,0.0134,0.6,0.006,-0.92,-0.0092,0.02,0.0002
2025-01-06,0.55,0.0055000000000000005,-0.38,-0.0038,-0.32,-0.0032,0.02,0.0002
2025-01-07,-1.18,-0.0118,-0.36,-0.0036,0.82,0.008199999999999999,0.02,0.0002
2025-01-08,0.1,0.001,-0.59,-0.0059,-0.09,-0.0009,0.02,0.0002
2025-01-10,-1.55,-0.0155,-0.9,-0.009000000000000001,-0.18,-0.0018,0.02,0.0002
2025-01-13,0.12,0.0012,-0.58,-0.0058,1.19,0.011899999999999999,0.02,0.0002
2025-01-14,0.17,0.0017000000000000001,0.35,0.0034999999999999996,1.67,0.0167,0.02,0.0002
2025-01-15,1.91,0.0191,0.25,0.0025,0.14,0.0014000000000000002,0.02,0.0002
2025-01-16,-0.19,-0.0019,0.0,0.0,0.18,0.0018,0.02,0.0002
2025-01-17,0.96,0.0096,-0.53,-0.0053,0.12,0.0012,0.02,0.0002
2025-01-21,0.96,0.0096,1.13,0.0113,-1.01,-0.0101,0.02,0.0002
2025-01-22,0.54,0.0054,-0.45,-0.0045000000000000005,-1.21,-0.0121,0.02,0.0002
2025-01-23,0.48,0.0048,0.05,0.0005,-0.27,-0.0027,0.02,0.0002
2025-01-24,-0.27,-0.0027,-0.15,-0.0015,0.68,0.0068000000000000005,0.02,0.0002
2025-01-27,-1.49,-0.0149,-0.65,-0.006500000000000001,2.45,0.0245,0.02,0.0002
2025-01-28,0.92,0.0092,0.17,0.0017000000000000001,-1.64,-0.016399999999999998,0.02,0.0002
2025-01-29,-0.42,-0.0042,-0.03,-0.0003,0.52,0.0052,0.02,0.0002
2025-01-30,0.58,0.0058,0.38,0.0038,-0.01,-0.0001,0.02,0.0002
2025-01-31,-0.53,-0.0053,-0.27,-0.0027,-0.18,-0.0018,0.02,0.0002
2025-02-03,-0.82,-0.008199999999999999,-0.72,-0.0072,-0.25,-0.0025,0.02,0.0002
2025-02-04,0.77,0.0077,0.98,0.0098,-0.13,-0.0013,0.02,0.0002
2025-02-05,0.39,0.0039000000000000003,0.47,0.004699999999999999,0.3,0.003,0.02,0.0002
2025-02-06,0.29,0.0029,-0.55,-0.0055000000000000005,0.58,0.0058,0.02,0.0002
2025-02-07,-0.98,-0.0098,-0.4,-0.004,0.01,0.0001,0.02,0.0002
2025-02-10,0.66,0.0066,0.29,0.0029,-1.09,-0.0109,0.02,0.0002
2025-02-11,-0.14,-0.0014000000000000002,-0.69,-0.0069,1.26,0.0126,0.02,0.0002
2025-02-12,-0.31,-0.0031,-0.49,-0.0049,-0.61,-0.0060999999999999995,0.02,0.0002
2025-02-13,1.1,0.011000000000000001,0.32,0.0032,-0.11,-0.0011,0.02,0.0002
2025-02-14,0.02,0.0002,-0.18,-0.0018,0.48,0.0048,0.02,0.0002
2025-02-18,0.25,0.0025,-0.11,-0.0011,0.23,0.0023,0.02,0.0002
2025-02-19,0.09,0.0009,-0.62,-0.0062,-0.08,-0.0008,0.02,0.0002
2025-02-20,-0.61,-0.0060999999999999995,-0.46,-0.0046,-0.17,-0.0017000000000000001,0.02,0.0002
2025-02-21,-1.9,-0.019,-1.11,-0.0111,0.72,0.0072,0.02,0.0002
2025-02-24,-0.57,-0.005699999999999999,-0.99,-0.009899999999999999,1.18,0.0118,0.02,0.0002
2025-02-25,-0.58,-0.0058,-0.11,-0.0011,0.67,0.0067,0.02,0.0002
2025-02-26,0.02,0.0002,0.16,0.0016,-0.31,-0.0031,0.02,0.0002
2025-02-27,-1.65,-0.0165,-0.93,-0.009300000000000001,2.14,0.021400000000000002,0.02,0.0002
2025-02-28,1.59,0.0159,-0.8,-0.008,0.13,0.0013,0.02,0.0002
2025-03-03,-1.92,-0.0192,-1.23,-0.0123,1.04,0.0104,0.02,0.0002
2025-03-04,-1.27,-0.0127,0.95,0.0095,-2.09,-0.0209,0.02,0.0002
2025-03-05,1.16,0.0116,0.37,0.0037,-0.82,-0.008199999999999999,0.02,0.0002
2025-03-06,-1.92,-0.0192,-0.11,-0.0011,0.9,0.009000000000000001,0.02,0.0002
2025-03-07,0.47,0.004699999999999999,-0.03,-0.0003,-0.36,-0.0036,0.02,0.0002
2025-03-10,-2.9,-0.028999999999999998,-0.74,-0.0074,0.64,0.0064,0.02,0.0002
2025-03-11,-0.63,-0.0063,0.98,0.0098,-0.11,-0.0011,0.02,0.0002
2025-03-12,0.51,0.0051,-0.01,-0.0001,-0.28,-0.0028000000000000004,0.02,0.0002
2025-03-13,-1.49,-0.0149,-0.99,-0.009899999999999999,1.39,0.0139,0.02,0.0002
2025-03-14,2.21,0.022099999999999998,0.3,0.003,0.11,0.0011,0.02,0.0002
2025-03-17,0.72,0.0072,0.18,0.0018,0.15,0.0015,0.02,0.0002
2025-03-18,-1.13,-0.0113,-0.28,-0.0028000000000000004,1.01,0.0101,0.02,0.0002
2025-03-19,1.2,0.012,0.53,0.0053,-0.38,-0.0038,0.02,0.0002
2025-03-20,-0.24,-0.0024,-0.45,-0.0045000000000000005,0.24,0.0024,0.02,0.0002
2025-03-21,0.08,0.0008,-0.26,-0.0026,-0.71,-0.0070999999999999995,0.02,0.0002
2025-03-24,1.93,0.019299999999999998,0.75,0.0075,-0.39,-0.0039000000000000003,0.02,0.0002
2025-03-25,0.12,0.0012,-0.94,-0.009399999999999999,0.05,0.0005,0.02,0.0002
2025-03-26,-1.22,-0.012199999999999999,-0.46,-0.0046,1.5,0.015,0.02,0.0002
2025-03-27,-0.42,-0.0042,0.19,0.0019,0.3,0.003,0.02,0.0002
2025-03-28,-2.07,-0.0207,-0.48,-0.0048,0.39,0.0039000000000000003,0.02,0.0002
2025-03-31,0.39,0.0039000000000000003,-1.08,-0.0108,0.36,0.0036,0.02,0.0002
2025-04-01,0.4,0.004,-0.38,-0.0038,0.04,0.0004,0.02,0.0002
2025-04-02,0.81,0.008100000000000001,0.82,0.008199999999999999,-0.12,-0.0012,0.02,0.0002
2025-04-03,-5.13,-0.0513,-1.62,-0.016200000000000003,-0.5,-0.005,0.02,0.0002
2025-04-04,-5.92,-0.0592,2.01,0.020099999999999996,-0.26,-0.0026,0.02,0.0002
2025-04-07,-0.23,-0.0023,-0.57,-0.005699999999999999,-0.22,-0.0022,0.02,0.0002
2025-04-08,-1.67,-0.0167,-1.37,-0.0137,0.95,0.0095,0.02,0.0002
2025-04-09,9.65,0.0965,0.34,0.0034000000000000002,-3.0,-0.03,0.02,0.0002
2025-04-10,-3.54,-0.0354,-0.91,-0.0091,-0.14,-0.0014000000000000002,0.02,0.0002
2025-04-11,1.76,0.0176,-0.2,-0.002,-0.96,-0.0096,0.02,0.0002
2025-04-14,0.79,0.0079,0.11,0.0011,0.36,0.0036,0.02,0.0002
2025-04-15,-0.14,-0.0014000000000000002,0.17,0.0017000000000000001,0.45,0.0045000000000000005,0.02,0.0002
2025-04-16,-2.22,-0.0222,0.77,0.0077,1.29,0.0129,0.02,0.0002
2025-04-17,0.22,0.0022,0.28,0.0028000000000000004,0.75,0.0075,0.02,0.0002
2025-04-21,-2.4,-0.024,0.04,0.0004,0.67,0.0067,0.02,0.0002
2025-04-22,2.56,0.0256,0.07,0.0007000000000000001,0.25,0.0025,0.02,0.0002
2025-04-23,1.75,0.0175,0.19,0.0019,-0.65,-0.006500000000000001,0.02,0.0002
2025-04-24,2.14,0.021400000000000002,0.36,0.0036,-0.9,-0.009000000000000001,0.02,0.0002
2025-04-25,0.64,0.0064,-0.08,-0.0008,-1.13,-0.0113,0.02,0.0002
2025-04-28,0.08,0.0008,0.22,0.0022,0.13,0.0013,0.02,0.0002
2025-04-29,0.58,0.0058,0.02,0.0002,-0.03,-0.0003,0.02,0.0002
2025-04-30,0.03,0.0003,-0.73,-0.0073,-0.6,-0.006,0.02,0.0002
2025-05-01,0.59,0.0059,0.35,0.0034999999999999996,-0.31,-0.0031,0.02,0.0002
2025-05-02,1.56,0.015600000000000001,0.7,0.006999999999999999,0.3,0.003,0.02,0.0002
2025-05-05,-0.66,-0.0066,0.05,0.0005,-0.5,-0.005,0.02,0.0002
2025-05-06,-0.81,-0.008100000000000001,-0.6,-0.006,0.61,0.0060999999999999995,0.02,0.0002
2025-05-07,0.4,0.004,-0.29,-0.0029,-0.07,-0.0007000000000000001,0.02,0.0002
2025-05-08,0.74,0.0074,1.53,0.015300000000000001,-0.06,-0.0006,0.02,0.0002
2025-05-09,-0.09,-0.0009,-0.28,-0.0028000000000000004,0.56,0.005600000000000001,0.02,0.0002
2025-05-12,3.36,0.0336,0.74,0.0074,-1.4,-0.013999999999999999,0.02,0.0002
2025-05-13,0.79,0.0079,-0.03,-0.0003,-0.12,-0.0012,0.02,0.0002
2025-05-14,0.08,0.0008,-0.51,-0.0051,-0.88,-0.0088,0.02,0.0002
2025-05-15,0.3,0.003,0.02,0.0002,0.43,0.0043,0.02,0.0002
2025-05-16,0.74,0.0074,0.05,0.0005,-0.43,-0.0043,0.02,0.0002
2025-05-19,0.01,0.0001,-0.41,-0.0040999999999999995,-0.03,-0.0003,0.02,0.0002
2025-05-20,-0.37,-0.0037,0.43,0.0043,-0.12,-0.0012,0.02,0.0002
2025-05-21,-1.73,-0.0173,-1.01,-0.0101,-0.29,-0.0029,0.02,0.0002
2025-05-22,-0.01,-0.0001,0.29,0.0029,-0.41,-0.0040999999999999995,0.02,0.0002
2025-05-23,-0.67,-0.0067,-0.06,-0.0006,0.37,0.0037,0.02,0.0002
2025-05-27,2.07,0.0207,0.59,0.0059,-0.26,-0.0026,0.02,0.0002
2025-05-28,-0.62,-0.0062,-0.31,-0.0031,-0.24,-0.0024,0.02,0.0002
2025-05-29,0.33,0.0033,-0.13,-0.0013,0.32,0.0032,0.02,0.0002
2025-05-30,-0.02,-0.0002,-0.41,-0.0040999999999999995,-0.18,-0.0018,0.02,0.0002
2025-06-02,0.38,0.0038,-0.2,-0.002,-0.61,-0.0060999999999999995,0.02,0.0002
2025-06-03,0.66,0.0066,1.03,0.0103,-0.26,-0.0026,0.02,0.0002
2025-06-04,-0.02,-0.0002,0.28,0.0028000000000000004,-1.24,-0.0124,0.02,0.0002
2025-06-05,-0.51,-0.0051,0.36,0.0036,0.1,0.001,0.02,0.0002
2025-06-06,1.07,0.010700000000000001,0.55,0.0055000000000000005,0.07,0.0007000000000000001,0.02,0.0002
2025-06-09,0.11,0.0011,0.53,0.0053,-0.08,-0.0008,0.02,0.0002
2025-06-10,0.5,0.005,-0.12,-0.0012,0.29,0.0029,0.02,0.0002
2025-06-11,-0.32,-0.0032,-0.25,-0.0025,0.21,0.0021,0.02,0.0002
2025-06-12,0.3,0.003,-0.72,-0.0072,-0.02,-0.0002,0.02,0.0002
2025-06-13,-1.15,-0.0115,-1.12,-0.011200000000000002,0.13,0.0013,0.02,0.0002
2025-06-16,0.97,0.0097,0.55,0.0055000000000000005,-0.34,-0.0034000000000000002,0.02,0.0002
2025-06-17,-0.88,-0.0088,-0.27,-0.0027,-0.06,-0.0006,0.02,0.0002
2025-06-18,0.03,0.0003,0.27,0.0027,0.39,0.0039000000000000003,0.02,0.0002
2025-06-20,-0.22,-0.0022,-0.25,-0.0025,0.43,0.0043,0.02,0.0002
2025-06-23,0.93,0.009300000000000001,0.52,0.0052,-0.14,-0.0014000000000000002,0.02,0.0002
2025-06-24,1.17,0.011699999999999999,0.48,0.0048,-0.47,-0.004699999999999999,0.02,0.0002
2025-06-25,-0.07,-0.0007000000000000001,-0.95,-0.0095,-0.05,-0.0005,0.02,0.0002
2025-06-26,0.88,0.0088,0.7,0.006999999999999999,0.33,0.0033,0.02,0.0002
2025-06-27,0.46,0.0046,-0.2,-0.002,-0.01,-0.0001,0.02,0.0002
2025-06-30,0.49,0.0049,-0.45,-0.0045000000000000005,-0.03,-0.0003,0.02,0.0002
2025-07-01,-0.1,-0.001,0.93,0.009300000000000001,2.35,0.0235,0.02,0.0002
2025-07-02,0.56,0.005600000000000001,1.19,0.011899999999999999,-0.08,-0.0008,0.02,0.0002
2025-07-03,0.88,0.0088,0.22,0.0022,-0.31,-0.0031,0.02,0.0002
2025-07-07,-0.84,-0.0084,-0.69,-0.0069,-0.24,-0.0024,0.02,0.0002
2025-07-08,-0.08,-0.0008,1.02,0.0102,0.39,0.0039000000000000003,0.02,0.0002
2025-07-09,0.63,0.0063,0.68,0.0068000000000000005,-0.8,-0.008,0.02,0.0002
2025-07-10,0.25,0.0025,0.06,0.0006,0.65,0.006500000000000001,0.02,0.0002
2025-07-11,-0.44,-0.0044,-1.08,-0.0108,0.36,0.0036,0.02,0.0002
2025-07-14,0.21,0.0021,0.31,0.0031,-0.35,-0.0034999999999999996,0.02,0.0002
2025-07-15,-0.52,-0.0052,-0.98,-0.0098,-1.5,-0.015,0.02,0.0002
2025-07-16,0.38,0.0038,0.64,0.0064,-0.44,-0.0044,0.02,0.0002
2025-07-17,0.59,0.0059,0.64,0.0064,0.14,0.0014000000000000002,0.02,0.0002
