final_event_id,company_id,event_name,release_date,company,true_model_creator,potential_us_exposure_type
FMR-0028,WRD,Phi-4 mini / multimodal family,2025-02-26,WeRock（中国）,Microsoft,publisher
FMR-0028,PEGA,Phi-4 mini / multimodal family,2025-02-26,Pegasystems（美国）,Microsoft,publisher
FMR-0028,6588 JP,Phi-4 mini / multimodal family,2025-02-26,东芝（日本）,Microsoft,publisher
FMR-0028,WKL NA,Phi-4 mini / multimodal family,2025-02-26,Wolters Kluwer（荷兰）,Microsoft,publisher
FMR-0028,SOUN,Phi-4 mini / multimodal family,2025-02-26,SoundHound AI（美国）,Microsoft,publisher
FMR-0028,2395 TT,Phi-4 mini / multimodal family,2025-02-26,研华科技（台湾）,Microsoft,publisher
FMR-0028,CCC,Phi-4 mini / multimodal family,2025-02-26,CCC Intelligent Solutions（美国）,Microsoft,publisher
FMR-0028,2353 TT,Phi-4 mini / multimodal family,2025-02-26,宏基（台湾）,Microsoft,publisher
FMR-0028,6758 JP,Phi-4 mini / multimodal family,2025-02-26,索尼（日本）,Microsoft,publisher
FMR-0028,SNAP,Phi-4 mini / multimodal family,2025-02-26,Snap（美国）,Microsoft,publisher
FMR-0028,ZBRA,Phi-4 mini / multimodal family,2025-02-26,Zebra Technologies（美国）,Microsoft,publisher
FMR-0028,NICE,Phi-4 mini / multimodal family,2025-02-26,NICE Systems（以色列）,Microsoft,publisher
FMR-0028,AMP IM,Phi-4 mini / multimodal family,2025-02-26,Amplifon（意大利）,Microsoft,publisher
FMR-0028,SMCI,Phi-4 mini / multimodal family,2025-02-26,Super Micro Computer（美国）,Microsoft,publisher
FMR-0028,QUBT,Phi-4 mini / multimodal family,2025-02-26,Quantum Computing（美国）,Microsoft,publisher
FMR-0028,WIX,Phi-4 mini / multimodal family,2025-02-26,Wix.com（以色列）,Microsoft,publisher
FMR-0028,TTD,Phi-4 mini / multimodal family,2025-02-26,The Trade Desk（美国）,Microsoft,publisher
FMR-0028,AI,Phi-4 mini / multimodal family,2025-02-26,C3.ai（美国）,Microsoft,publisher
FMR-0029,005930 KS,Gemini 2.0 Flash Experimental,2025-03-12,三星电子,Google,publisher
FMR-0029,GOOGL,Gemini 2.0 Flash Experimental,2025-03-12,Alphabet（谷歌）,Google,publisher
FMR-0029,MU,Gemini 2.0 Flash Experimental,2025-03-12,美光科技,Google,publisher
FMR-0029,AMD,Gemini 2.0 Flash Experimental,2025-03-12,AMD,Google,publisher
FMR-0029,000660 KS,Gemini 2.0 Flash Experimental,2025-03-12,SK海力士,Google,publisher
FMR-0029,BABA,Gemini 2.0 Flash Experimental,2025-03-12,阿里巴巴,Google,publisher
FMR-0029,TSM,Gemini 2.0 Flash Experimental,2025-03-12,台积电,Google,publisher
FMR-0029,TSLA,Gemini 2.0 Flash Experimental,2025-03-12,特斯拉,Google,publisher
FMR-0029,AAPL,Gemini 2.0 Flash Experimental,2025-03-12,苹果,Google,publisher
FMR-0029,AVGO,Gemini 2.0 Flash Experimental,2025-03-12,博通,Google,publisher
FMR-0029,CSCO,Gemini 2.0 Flash Experimental,2025-03-12,思科,Google,publisher
FMR-0029,700 HK,Gemini 2.0 Flash Experimental,2025-03-12,腾讯控股,Google,publisher
FMR-0029,NVDA,Gemini 2.0 Flash Experimental,2025-03-12,英伟达,Google,publisher
FMR-0029,AMZN,Gemini 2.0 Flash Experimental,2025-03-12,亚马逊,Google,publisher
FMR-0029,PLTR,Gemini 2.0 Flash Experimental,2025-03-12,Palantir,Google,publisher
FMR-0029,IBM,Gemini 2.0 Flash Experimental,2025-03-12,IBM,Google,publisher
FMR-0029,MSFT,Gemini 2.0 Flash Experimental,2025-03-12,微软,Google,publisher
FMR-0029,META,Gemini 2.0 Flash Experimental,2025-03-12,Meta（Facebook）,Google,publisher
FMR-0029,SIE GR,Gemini 2.0 Flash Experimental,2025-03-12,西门子（德国）,Google,publisher
FMR-0029,CRM,Gemini 2.0 Flash Experimental,2025-03-12,Salesforce,Google,publisher
FMR-0029,NFLX,Gemini 2.0 Flash Experimental,2025-03-12,Netflix,Google,publisher
FMR-0029,ORCL,Gemini 2.0 Flash Experimental,2025-03-12,Oracle,Google,publisher
FMR-0029,INTC,Gemini 2.0 Flash Experimental,2025-03-12,英特尔,Google,publisher
FMR-0029,ACN,Gemini 2.0 Flash Experimental,2025-03-12,埃森哲,Google,publisher
FMR-0029,UBER,Gemini 2.0 Flash Experimental,2025-03-12,Uber,Google,publisher
FMR-0029,QCOM,Gemini 2.0 Flash Experimental,2025-03-12,高通,Google,publisher
FMR-0029,SHOP,Gemini 2.0 Flash Experimental,2025-03-12,Shopify,Google,publisher
FMR-0029,APP,Gemini 2.0 Flash Experimental,2025-03-12,AppLovin,Google,publisher
FMR-0029,NOW,Gemini 2.0 Flash Experimental,2025-03-12,ServiceNow,Google,publisher
FMR-0029,ADBE,Gemini 2.0 Flash Experimental,2025-03-12,Adobe,Google,publisher
FMR-0029,SNPS,Gemini 2.0 Flash Experimental,2025-03-12,Synopsys,Google,publisher
FMR-0029,CDNS,Gemini 2.0 Flash Experimental,2025-03-12,Cadence Design Systems,Google,publisher
FMR-0029,HUT,Gemini 2.0 Flash Experimental,2025-03-12,Hut 8 Mining,Google,publisher
FMR-0029,STX,Gemini 2.0 Flash Experimental,2025-03-12,Seagate,Google,publisher
FMR-0029,MRVL,Gemini 2.0 Flash Experimental,2025-03-12,Marvell,Google,publisher
FMR-0029,SNOW,Gemini 2.0 Flash Experimental,2025-03-12,Snowflake,Google,publisher
FMR-0029,3690 HK,Gemini 2.0 Flash Experimental,2025-03-12,美团,Google,publisher
FMR-0029,IFX GR,Gemini 2.0 Flash Experimental,2025-03-12,英飞凌（德国）,Google,publisher
FMR-0029,FTNT,Gemini 2.0 Flash Experimental,2025-03-12,Fortinet,Google,publisher
FMR-0029,5803 JP,Gemini 2.0 Flash Experimental,2025-03-12,三菱电机（日本）,Google,publisher
FMR-0029,NXPI,Gemini 2.0 Flash Experimental,2025-03-12,恩智浦,Google,publisher
FMR-0029,3443 TT,Gemini 2.0 Flash Experimental,2025-03-12,创见资讯（台湾）,Google,publisher
FMR-0029,6702 JP,Gemini 2.0 Flash Experimental,2025-03-12,富士通（日本）,Google,publisher
FMR-0029,TRI,Gemini 2.0 Flash Experimental,2025-03-12,Thomson Reuters,Google,publisher
FMR-0029,6701 JP,Gemini 2.0 Flash Experimental,2025-03-12,NEC（日本）,Google,publisher
FMR-0029,BIDU,Gemini 2.0 Flash Experimental,2025-03-12,百度,Google,publisher
FMR-0029,DDOG,Gemini 2.0 Flash Experimental,2025-03-12,Datadog,Google,publisher
FMR-0029,6954 JP,Gemini 2.0 Flash Experimental,2025-03-12,松下（日本）,Google,publisher
FMR-0029,WDAY,Gemini 2.0 Flash Experimental,2025-03-12,Workday,Google,publisher
FMR-0029,ERIC,Gemini 2.0 Flash Experimental,2025-03-12,爱立信,Google,publisher
FMR-0029,CRWV,Gemini 2.0 Flash Experimental,2025-03-12,CareCloud,Google,publisher
FMR-0029,TDC,Gemini 2.0 Flash Experimental,2025-03-12,Teradata,Google,publisher
FMR-0029,GEHC,Gemini 2.0 Flash Experimental,2025-03-12,GE HealthCare,Google,publisher
FMR-0029,TIETO FH,Gemini 2.0 Flash Experimental,2025-03-12,Tietoevry（芬兰）,Google,publisher
FMR-0029,EXPN LN,Gemini 2.0 Flash Experimental,2025-03-12,Experian（英国）,Google,publisher
FMR-0029,ZS,Gemini 2.0 Flash Experimental,2025-03-12,Zscaler,Google,publisher
FMR-0029,CYBR,Gemini 2.0 Flash Experimental,2025-03-12,CyberArk,Google,publisher
FMR-0029,STNE,Gemini 2.0 Flash Experimental,2025-03-12,StoneCo（巴西）,Google,publisher
FMR-0029,PATH,Gemini 2.0 Flash Experimental,2025-03-12,UiPath（美国）,Google,publisher
FMR-0029,4755 JP,Gemini 2.0 Flash Experimental,2025-03-12,乐天集团（日本）,Google,publisher
FMR-0029,HPE,Gemini 2.0 Flash Experimental,2025-03-12,Hewlett Packard Enterprise（美国）,Google,publisher
FMR-0029,TEMN SW,Gemini 2.0 Flash Experimental,2025-03-12,Temenos Group（瑞士）,Google,publisher
FMR-0029,PONY,Gemini 2.0 Flash Experimental,2025-03-12,Pony.ai（中国）,Google,publisher
FMR-0029,TWLO,Gemini 2.0 Flash Experimental,2025-03-12,Twilio（美国）,Google,publisher
FMR-0029,G,Gemini 2.0 Flash Experimental,2025-03-12,Genpact（美国）,Google,publisher
FMR-0029,DXC,Gemini 2.0 Flash Experimental,2025-03-12,DXC Technology（美国）,Google,publisher
FMR-0029,AMBA,Gemini 2.0 Flash Experimental,2025-03-12,Ambarella（美国）,Google,publisher
FMR-0029,OKTA,Gemini 2.0 Flash Experimental,2025-03-12,Okta（美国）,Google,publisher
FMR-0029,WRD,Gemini 2.0 Flash Experimental,2025-03-12,WeRock（中国）,Google,publisher
FMR-0029,PEGA,Gemini 2.0 Flash Experimental,2025-03-12,Pegasystems（美国）,Google,publisher
FMR-0029,6588 JP,Gemini 2.0 Flash Experimental,2025-03-12,东芝（日本）,Google,publisher
FMR-0029,WKL NA,Gemini 2.0 Flash Experimental,2025-03-12,Wolters Kluwer（荷兰）,Google,publisher
FMR-0029,SOUN,Gemini 2.0 Flash Experimental,2025-03-12,SoundHound AI（美国）,Google,publisher
FMR-0029,2395 TT,Gemini 2.0 Flash Experimental,2025-03-12,研华科技（台湾）,Google,publisher
FMR-0029,CCC,Gemini 2.0 Flash Experimental,2025-03-12,CCC Intelligent Solutions（美国）,Google,publisher
FMR-0029,2353 TT,Gemini 2.0 Flash Experimental,2025-03-12,宏基（台湾）,Google,publisher
FMR-0029,6758 JP,Gemini 2.0 Flash Experimental,2025-03-12,索尼（日本）,Google,publisher
FMR-0029,SNAP,Gemini 2.0 Flash Experimental,2025-03-12,Snap（美国）,Google,publisher
FMR-0029,ZBRA,Gemini 2.0 Flash Experimental,2025-03-12,Zebra Technologies（美国）,Google,publisher
FMR-0029,NICE,Gemini 2.0 Flash Experimental,2025-03-12,NICE Systems（以色列）,Google,publisher
FMR-0029,AMP IM,Gemini 2.0 Flash Experimental,2025-03-12,Amplifon（意大利）,Google,publisher
FMR-0029,SMCI,Gemini 2.0 Flash Experimental,2025-03-12,Super Micro Computer（美国）,Google,publisher
FMR-0029,QUBT,Gemini 2.0 Flash Experimental,2025-03-12,Quantum Computing（美国）,Google,publisher
FMR-0029,WIX,Gemini 2.0 Flash Experimental,2025-03-12,Wix.com（以色列）,Google,publisher
FMR-0029,TTD,Gemini 2.0 Flash Experimental,2025-03-12,The Trade Desk（美国）,Google,publisher
FMR-0029,AI,Gemini 2.0 Flash Experimental,2025-03-12,C3.ai（美国）,Google,publisher
FMR-0030,005930 KS,Runway Gen-4,2025-03-31,三星电子,Runway,media_generation_competition
FMR-0030,GOOGL,Runway Gen-4,2025-03-31,Alphabet（谷歌）,Runway,media_generation_competition
FMR-0030,MU,Runway Gen-4,2025-03-31,美光科技,Runway,media_generation_competition
FMR-0030,AMD,Runway Gen-4,2025-03-31,AMD,Runway,media_generation_competition
FMR-0030,000660 KS,Runway Gen-4,2025-03-31,SK海力士,Runway,media_generation_competition
FMR-0030,BABA,Runway Gen-4,2025-03-31,阿里巴巴,Runway,media_generation_competition
FMR-0030,TSM,Runway Gen-4,2025-03-31,台积电,Runway,media_generation_competition
FMR-0030,TSLA,Runway Gen-4,2025-03-31,特斯拉,Runway,media_generation_competition
FMR-0030,AAPL,Runway Gen-4,2025-03-31,苹果,Runway,media_generation_competition
FMR-0030,AVGO,Runway Gen-4,2025-03-31,博通,Runway,media_generation_competition
FMR-0030,CSCO,Runway Gen-4,2025-03-31,思科,Runway,media_generation_competition
FMR-0030,700 HK,Runway Gen-4,2025-03-31,腾讯控股,Runway,media_generation_competition
FMR-0030,NVDA,Runway Gen-4,2025-03-31,英伟达,Runway,media_generation_competition
FMR-0030,AMZN,Runway Gen-4,2025-03-31,亚马逊,Runway,media_generation_competition
FMR-0030,PLTR,Runway Gen-4,2025-03-31,Palantir,Runway,media_generation_competition
FMR-0030,IBM,Runway Gen-4,2025-03-31,IBM,Runway,media_generation_competition
FMR-0030,MSFT,Runway Gen-4,2025-03-31,微软,Runway,media_generation_competition
FMR-0030,META,Runway Gen-4,2025-03-31,Meta（Facebook）,Runway,media_generation_competition
FMR-0030,SIE GR,Runway Gen-4,2025-03-31,西门子（德国）,Runway,media_generation_competition
FMR-0030,CRM,Runway Gen-4,2025-03-31,Salesforce,Runway,media_generation_competition
FMR-0030,NFLX,Runway Gen-4,2025-03-31,Netflix,Runway,media_generation_competition
FMR-0030,ORCL,Runway Gen-4,2025-03-31,Oracle,Runway,media_generation_competition
FMR-0030,INTC,Runway Gen-4,2025-03-31,英特尔,Runway,media_generation_competition
FMR-0030,ACN,Runway Gen-4,2025-03-31,埃森哲,Runway,media_generation_competition
FMR-0030,UBER,Runway Gen-4,2025-03-31,Uber,Runway,media_generation_competition
FMR-0030,QCOM,Runway Gen-4,2025-03-31,高通,Runway,media_generation_competition
FMR-0030,SHOP,Runway Gen-4,2025-03-31,Shopify,Runway,media_generation_competition
FMR-0030,APP,Runway Gen-4,2025-03-31,AppLovin,Runway,media_generation_competition
FMR-0030,NOW,Runway Gen-4,2025-03-31,ServiceNow,Runway,media_generation_competition
FMR-0030,ADBE,Runway Gen-4,2025-03-31,Adobe,Runway,media_generation_competition
FMR-0030,SNPS,Runway Gen-4,2025-03-31,Synopsys,Runway,media_generation_competition
FMR-0030,CDNS,Runway Gen-4,2025-03-31,Cadence Design Systems,Runway,media_generation_competition
FMR-0030,HUT,Runway Gen-4,2025-03-31,Hut 8 Mining,Runway,media_generation_competition
FMR-0030,STX,Runway Gen-4,2025-03-31,Seagate,Runway,media_generation_competition
FMR-0030,MRVL,Runway Gen-4,2025-03-31,Marvell,Runway,media_generation_competition
FMR-0030,SNOW,Runway Gen-4,2025-03-31,Snowflake,Runway,media_generation_competition
FMR-0030,3690 HK,Runway Gen-4,2025-03-31,美团,Runway,media_generation_competition
FMR-0030,IFX GR,Runway Gen-4,2025-03-31,英飞凌（德国）,Runway,media_generation_competition
FMR-0030,FTNT,Runway Gen-4,2025-03-31,Fortinet,Runway,media_generation_competition
FMR-0030,5803 JP,Runway Gen-4,2025-03-31,三菱电机（日本）,Runway,media_generation_competition
FMR-0030,NXPI,Runway Gen-4,2025-03-31,恩智浦,Runway,media_generation_competition
FMR-0030,3443 TT,Runway Gen-4,2025-03-31,创见资讯（台湾）,Runway,media_generation_competition
FMR-0030,6702 JP,Runway Gen-4,2025-03-31,富士通（日本）,Runway,media_generation_competition
FMR-0030,TRI,Runway Gen-4,2025-03-31,Thomson Reuters,Runway,media_generation_competition
FMR-0030,6701 JP,Runway Gen-4,2025-03-31,NEC（日本）,Runway,media_generation_competition
FMR-0030,BIDU,Runway Gen-4,2025-03-31,百度,Runway,media_generation_competition
FMR-0030,DDOG,Runway Gen-4,2025-03-31,Datadog,Runway,media_generation_competition
FMR-0030,6954 JP,Runway Gen-4,2025-03-31,松下（日本）,Runway,media_generation_competition
FMR-0030,WDAY,Runway Gen-4,2025-03-31,Workday,Runway,media_generation_competition
FMR-0030,ERIC,Runway Gen-4,2025-03-31,爱立信,Runway,media_generation_competition
FMR-0030,CRWV,Runway Gen-4,2025-03-31,CareCloud,Runway,media_generation_competition
FMR-0030,TDC,Runway Gen-4,2025-03-31,Teradata,Runway,media_generation_competition
FMR-0030,GEHC,Runway Gen-4,2025-03-31,GE HealthCare,Runway,media_generation_competition
FMR-0030,TIETO FH,Runway Gen-4,2025-03-31,Tietoevry（芬兰）,Runway,media_generation_competition
FMR-0030,EXPN LN,Runway Gen-4,2025-03-31,Experian（英国）,Runway,media_generation_competition
FMR-0030,ZS,Runway Gen-4,2025-03-31,Zscaler,Runway,media_generation_competition
FMR-0030,CYBR,Runway Gen-4,2025-03-31,CyberArk,Runway,media_generation_competition
FMR-0030,STNE,Runway Gen-4,2025-03-31,StoneCo（巴西）,Runway,media_generation_competition
FMR-0030,PATH,Runway Gen-4,2025-03-31,UiPath（美国）,Runway,media_generation_competition
FMR-0030,4755 JP,Runway Gen-4,2025-03-31,乐天集团（日本）,Runway,media_generation_competition
FMR-0030,HPE,Runway Gen-4,2025-03-31,Hewlett Packard Enterprise（美国）,Runway,media_generation_competition
FMR-0030,TEMN SW,Runway Gen-4,2025-03-31,Temenos Group（瑞士）,Runway,media_generation_competition
FMR-0030,PONY,Runway Gen-4,2025-03-31,Pony.ai（中国）,Runway,media_generation_competition
FMR-0030,TWLO,Runway Gen-4,2025-03-31,Twilio（美国）,Runway,media_generation_competition
FMR-0030,G,Runway Gen-4,2025-03-31,Genpact（美国）,Runway,media_generation_competition
FMR-0030,DXC,Runway Gen-4,2025-03-31,DXC Technology（美国）,Runway,media_generation_competition
FMR-0030,AMBA,Runway Gen-4,2025-03-31,Ambarella（美国）,Runway,media_generation_competition
FMR-0030,OKTA,Runway Gen-4,2025-03-31,Okta（美国）,Runway,media_generation_competition
FMR-0030,WRD,Runway Gen-4,2025-03-31,WeRock（中国）,Runway,media_generation_competition
FMR-0030,PEGA,Runway Gen-4,2025-03-31,Pegasystems（美国）,Runway,media_generation_competition
FMR-0030,6588 JP,Runway Gen-4,2025-03-31,东芝（日本）,Runway,media_generation_competition
FMR-0030,WKL NA,Runway Gen-4,2025-03-31,Wolters Kluwer（荷兰）,Runway,media_generation_competition
FMR-0030,SOUN,Runway Gen-4,2025-03-31,SoundHound AI（美国）,Runway,media_generation_competition
FMR-0030,2395 TT,Runway Gen-4,2025-03-31,研华科技（台湾）,Runway,media_generation_competition
FMR-0030,CCC,Runway Gen-4,2025-03-31,CCC Intelligent Solutions（美国）,Runway,media_generation_competition
FMR-0030,2353 TT,Runway Gen-4,2025-03-31,宏基（台湾）,Runway,media_generation_competition
FMR-0030,6758 JP,Runway Gen-4,2025-03-31,索尼（日本）,Runway,media_generation_competition
FMR-0030,SNAP,Runway Gen-4,2025-03-31,Snap（美国）,Runway,media_generation_competition
FMR-0030,ZBRA,Runway Gen-4,2025-03-31,Zebra Technologies（美国）,Runway,media_generation_competition
FMR-0030,NICE,Runway Gen-4,2025-03-31,NICE Systems（以色列）,Runway,media_generation_competition
FMR-0030,AMP IM,Runway Gen-4,2025-03-31,Amplifon（意大利）,Runway,media_generation_competition
FMR-0030,SMCI,Runway Gen-4,2025-03-31,Super Micro Computer（美国）,Runway,media_generation_competition
FMR-0030,QUBT,Runway Gen-4,2025-03-31,Quantum Computing（美国）,Runway,media_generation_competition
FMR-0030,WIX,Runway Gen-4,2025-03-31,Wix.com（以色列）,Runway,media_generation_competition
FMR-0030,TTD,Runway Gen-4,2025-03-31,The Trade Desk（美国）,Runway,media_generation_competition
FMR-0030,AI,Runway Gen-4,2025-03-31,C3.ai（美国）,Runway,media_generation_competition
FMR-0031,005930 KS,Veo 2.0,2025-04-15,三星电子,Google,publisher
FMR-0031,GOOGL,Veo 2.0,2025-04-15,Alphabet（谷歌）,Google,publisher
FMR-0031,MU,Veo 2.0,2025-04-15,美光科技,Google,publisher
FMR-0031,AMD,Veo 2.0,2025-04-15,AMD,Google,publisher
FMR-0031,000660 KS,Veo 2.0,2025-04-15,SK海力士,Google,publisher
FMR-0031,BABA,Veo 2.0,2025-04-15,阿里巴巴,Google,publisher
FMR-0031,TSM,Veo 2.0,2025-04-15,台积电,Google,publisher
FMR-0031,TSLA,Veo 2.0,2025-04-15,特斯拉,Google,publisher
FMR-0031,AAPL,Veo 2.0,2025-04-15,苹果,Google,publisher
FMR-0031,AVGO,Veo 2.0,2025-04-15,博通,Google,publisher
FMR-0031,CSCO,Veo 2.0,2025-04-15,思科,Google,publisher
FMR-0031,700 HK,Veo 2.0,2025-04-15,腾讯控股,Google,publisher
FMR-0031,NVDA,Veo 2.0,2025-04-15,英伟达,Google,publisher
FMR-0031,AMZN,Veo 2.0,2025-04-15,亚马逊,Google,publisher
FMR-0031,PLTR,Veo 2.0,2025-04-15,Palantir,Google,publisher
FMR-0031,IBM,Veo 2.0,2025-04-15,IBM,Google,publisher
FMR-0031,MSFT,Veo 2.0,2025-04-15,微软,Google,publisher
FMR-0031,META,Veo 2.0,2025-04-15,Meta（Facebook）,Google,publisher
FMR-0031,SIE GR,Veo 2.0,2025-04-15,西门子（德国）,Google,publisher
FMR-0031,CRM,Veo 2.0,2025-04-15,Salesforce,Google,publisher
FMR-0031,NFLX,Veo 2.0,2025-04-15,Netflix,Google,publisher
FMR-0031,ORCL,Veo 2.0,2025-04-15,Oracle,Google,publisher
FMR-0031,INTC,Veo 2.0,2025-04-15,英特尔,Google,publisher
FMR-0031,ACN,Veo 2.0,2025-04-15,埃森哲,Google,publisher
FMR-0031,UBER,Veo 2.0,2025-04-15,Uber,Google,publisher
FMR-0031,QCOM,Veo 2.0,2025-04-15,高通,Google,publisher
FMR-0031,SHOP,Veo 2.0,2025-04-15,Shopify,Google,publisher
FMR-0031,APP,Veo 2.0,2025-04-15,AppLovin,Google,publisher
FMR-0031,NOW,Veo 2.0,2025-04-15,ServiceNow,Google,publisher
FMR-0031,ADBE,Veo 2.0,2025-04-15,Adobe,Google,publisher
FMR-0031,SNPS,Veo 2.0,2025-04-15,Synopsys,Google,publisher
FMR-0031,CDNS,Veo 2.0,2025-04-15,Cadence Design Systems,Google,publisher
FMR-0031,HUT,Veo 2.0,2025-04-15,Hut 8 Mining,Google,publisher
FMR-0031,STX,Veo 2.0,2025-04-15,Seagate,Google,publisher
FMR-0031,MRVL,Veo 2.0,2025-04-15,Marvell,Google,publisher
FMR-0031,SNOW,Veo 2.0,2025-04-15,Snowflake,Google,publisher
FMR-0031,3690 HK,Veo 2.0,2025-04-15,美团,Google,publisher
FMR-0031,IFX GR,Veo 2.0,2025-04-15,英飞凌（德国）,Google,publisher
FMR-0031,FTNT,Veo 2.0,2025-04-15,Fortinet,Google,publisher
FMR-0031,5803 JP,Veo 2.0,2025-04-15,三菱电机（日本）,Google,publisher
FMR-0031,NXPI,Veo 2.0,2025-04-15,恩智浦,Google,publisher
FMR-0031,3443 TT,Veo 2.0,2025-04-15,创见资讯（台湾）,Google,publisher
FMR-0031,6702 JP,Veo 2.0,2025-04-15,富士通（日本）,Google,publisher
FMR-0031,TRI,Veo 2.0,2025-04-15,Thomson Reuters,Google,publisher
FMR-0031,6701 JP,Veo 2.0,2025-04-15,NEC（日本）,Google,publisher
FMR-0031,BIDU,Veo 2.0,2025-04-15,百度,Google,publisher
FMR-0031,DDOG,Veo 2.0,2025-04-15,Datadog,Google,publisher
FMR-0031,6954 JP,Veo 2.0,2025-04-15,松下（日本）,Google,publisher
FMR-0031,WDAY,Veo 2.0,2025-04-15,Workday,Google,publisher
FMR-0031,ERIC,Veo 2.0,2025-04-15,爱立信,Google,publisher
FMR-0031,CRWV,Veo 2.0,2025-04-15,CareCloud,Google,publisher
FMR-0031,TDC,Veo 2.0,2025-04-15,Teradata,Google,publisher
FMR-0031,GEHC,Veo 2.0,2025-04-15,GE HealthCare,Google,publisher
FMR-0031,TIETO FH,Veo 2.0,2025-04-15,Tietoevry（芬兰）,Google,publisher
FMR-0031,EXPN LN,Veo 2.0,2025-04-15,Experian（英国）,Google,publisher
FMR-0031,ZS,Veo 2.0,2025-04-15,Zscaler,Google,publisher
FMR-0031,CYBR,Veo 2.0,2025-04-15,CyberArk,Google,publisher
FMR-0031,STNE,Veo 2.0,2025-04-15,StoneCo（巴西）,Google,publisher
FMR-0031,PATH,Veo 2.0,2025-04-15,UiPath（美国）,Google,publisher
FMR-0031,4755 JP,Veo 2.0,2025-04-15,乐天集团（日本）,Google,publisher
FMR-0031,HPE,Veo 2.0,2025-04-15,Hewlett Packard Enterprise（美国）,Google,publisher
FMR-0031,TEMN SW,Veo 2.0,2025-04-15,Temenos Group（瑞士）,Google,publisher
FMR-0031,PONY,Veo 2.0,2025-04-15,Pony.ai（中国）,Google,publisher
FMR-0031,TWLO,Veo 2.0,2025-04-15,Twilio（美国）,Google,publisher
FMR-0031,G,Veo 2.0,2025-04-15,Genpact（美国）,Google,publisher
FMR-0031,DXC,Veo 2.0,2025-04-15,DXC Technology（美国）,Google,publisher
FMR-0031,AMBA,Veo 2.0,2025-04-15,Ambarella（美国）,Google,publisher
FMR-0031,OKTA,Veo 2.0,2025-04-15,Okta（美国）,Google,publisher
FMR-0031,WRD,Veo 2.0,2025-04-15,WeRock（中国）,Google,publisher
FMR-0031,PEGA,Veo 2.0,2025-04-15,Pegasystems（美国）,Google,publisher
FMR-0031,6588 JP,Veo 2.0,2025-04-15,东芝（日本）,Google,publisher
FMR-0031,WKL NA,Veo 2.0,2025-04-15,Wolters Kluwer（荷兰）,Google,publisher
FMR-0031,SOUN,Veo 2.0,2025-04-15,SoundHound AI（美国）,Google,publisher
FMR-0031,2395 TT,Veo 2.0,2025-04-15,研华科技（台湾）,Google,publisher
FMR-0031,CCC,Veo 2.0,2025-04-15,CCC Intelligent Solutions（美国）,Google,publisher
FMR-0031,2353 TT,Veo 2.0,2025-04-15,宏基（台湾）,Google,publisher
FMR-0031,6758 JP,Veo 2.0,2025-04-15,索尼（日本）,Google,publisher
FMR-0031,SNAP,Veo 2.0,2025-04-15,Snap（美国）,Google,publisher
FMR-0031,ZBRA,Veo 2.0,2025-04-15,Zebra Technologies（美国）,Google,publisher
FMR-0031,NICE,Veo 2.0,2025-04-15,NICE Systems（以色列）,Google,publisher
FMR-0031,AMP IM,Veo 2.0,2025-04-15,Amplifon（意大利）,Google,publisher
FMR-0031,SMCI,Veo 2.0,2025-04-15,Super Micro Computer（美国）,Google,publisher
FMR-0031,QUBT,Veo 2.0,2025-04-15,Quantum Computing（美国）,Google,publisher
FMR-0031,WIX,Veo 2.0,2025-04-15,Wix.com（以色列）,Google,publisher
FMR-0031,TTD,Veo 2.0,2025-04-15,The Trade Desk（美国）,Google,publisher
FMR-0031,AI,Veo 2.0,2025-04-15,C3.ai（美国）,Google,publisher
FMR-0032,005930 KS,Kling 2.0,2025-04-15,三星电子,Kuaishou,media_generation_competition
FMR-0032,GOOGL,Kling 2.0,2025-04-15,Alphabet（谷歌）,Kuaishou,media_generation_competition
FMR-0032,MU,Kling 2.0,2025-04-15,美光科技,Kuaishou,media_generation_competition
FMR-0032,AMD,Kling 2.0,2025-04-15,AMD,Kuaishou,media_generation_competition
FMR-0032,000660 KS,Kling 2.0,2025-04-15,SK海力士,Kuaishou,media_generation_competition
FMR-0032,BABA,Kling 2.0,2025-04-15,阿里巴巴,Kuaishou,media_generation_competition
FMR-0032,TSM,Kling 2.0,2025-04-15,台积电,Kuaishou,media_generation_competition
FMR-0032,TSLA,Kling 2.0,2025-04-15,特斯拉,Kuaishou,media_generation_competition
FMR-0032,AAPL,Kling 2.0,2025-04-15,苹果,Kuaishou,media_generation_competition
FMR-0032,AVGO,Kling 2.0,2025-04-15,博通,Kuaishou,media_generation_competition
FMR-0032,CSCO,Kling 2.0,2025-04-15,思科,Kuaishou,media_generation_competition
FMR-0032,700 HK,Kling 2.0,2025-04-15,腾讯控股,Kuaishou,media_generation_competition
FMR-0032,NVDA,Kling 2.0,2025-04-15,英伟达,Kuaishou,media_generation_competition
FMR-0032,AMZN,Kling 2.0,2025-04-15,亚马逊,Kuaishou,media_generation_competition
FMR-0032,PLTR,Kling 2.0,2025-04-15,Palantir,Kuaishou,media_generation_competition
FMR-0032,IBM,Kling 2.0,2025-04-15,IBM,Kuaishou,media_generation_competition
FMR-0032,MSFT,Kling 2.0,2025-04-15,微软,Kuaishou,media_generation_competition
FMR-0032,META,Kling 2.0,2025-04-15,Meta（Facebook）,Kuaishou,media_generation_competition
FMR-0032,SIE GR,Kling 2.0,2025-04-15,西门子（德国）,Kuaishou,media_generation_competition
